00:00:02.835 ->  SD OK~
00:00:02.913 ->  BREAK STOP~
00:00:03.170 ->  Controller Err~
00:00:04.428 ->  START~
00:00:32.666 ->  BREAK STOP  ~
00:00:32.722 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.778 ->  ERROR OCCUR  ~
00:00:32.832 ->  BREAK STOP  ~
00:00:32.889 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:32.945 ->  ERROR OCCUR  ~
00:00:32.999 ->  BREAK STOP  ~
00:00:33.054 ->  ERROR OCCUR  ~
00:00:33.108 ->  BREAK STOP  ~
00:00:33.166 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.223 ->  ERROR OCCUR  ~
00:00:33.277 ->  BREAK STOP  ~
00:00:33.333 ->  ERROR OCCUR  ~
00:00:33.387 ->  BREAK STOP  ~
00:00:33.444 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.500 ->  ERROR OCCUR  ~
00:00:33.554 ->  BREAK STOP  ~
00:00:33.611 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.666 ->  ERROR OCCUR  ~
00:00:33.721 ->  BREAK STOP  ~
00:00:33.777 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.832 ->  ERROR OCCUR  ~
00:00:33.890 ->  BREAK STOP  ~
00:00:33.945 ->  ERROR OCCUR  ~
00:00:33.999 ->  BREAK STOP  ~
00:00:34.055 ->  ERROR OCCUR  ~
00:00:34.110 ->  BREAK STOP  ~
00:00:34.166 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.222 ->  ERROR OCCUR  ~
00:00:34.277 ->  BREAK STOP  ~
00:00:34.333 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.388 ->  ERROR OCCUR  ~
00:00:34.444 ->  BREAK STOP  ~
00:00:34.498 ->  ERROR OCCUR  ~
00:00:34.553 ->  BREAK STOP  ~
00:00:34.610 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:34.668 ->  ERROR OCCUR  ~
00:00:34.722 ->  BREAK STOP  ~
00:00:34.780 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.835 ->  ERROR OCCUR  ~
00:00:34.889 ->  BREAK STOP  ~
00:00:34.947 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.002 ->  ERROR OCCUR  ~
00:00:35.057 ->  BREAK STOP  ~
00:00:35.111 ->  ERROR OCCUR  ~
00:00:35.167 ->  BREAK STOP  ~
00:00:35.223 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.279 ->  ERROR OCCUR  ~
