00:00:00.833 ->  SD OK~
00:00:00.909 ->  BREAK STOP~
00:00:00.162 ->  Controller Err~
00:00:00.418 ->  START~
00:00:00.356 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.409 ->  ERROR OCCUR  ~
00:00:00.461 ->  BREAK STOP  ~
00:00:00.513 ->  ERROR OCCUR  ~
00:00:00.565 ->  BREAK STOP  ~
00:00:00.619 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.672 ->  ERROR OCCUR  ~
00:00:00.723 ->  BREAK STOP  ~
00:00:00.777 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.830 ->  ERROR OCCUR  ~
00:00:00.884 ->  BREAK STOP  ~
00:00:00.938 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.991 ->  ERROR OCCUR  ~
00:00:00.043 ->  BREAK STOP  ~
00:00:00.097 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.149 ->  ERROR OCCUR  ~
00:00:00.201 ->  BREAK STOP  ~
00:00:00.253 ->  ERROR OCCUR  ~
