00:00:02.835 ->  SD OK~
00:00:02.913 ->  BREAK STOP~
00:00:03.169 ->  Controller Err~
00:00:04.427 ->  START~
00:00:32.680 ->  BREAK STOP  ~
00:00:32.737 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.792 ->  ERROR OCCUR  ~
00:00:32.847 ->  BREAK STOP  ~
00:00:32.903 ->  ERROR OCCUR  ~
00:00:32.958 ->  BREAK STOP  ~
00:00:33.013 ->  ERROR OCCUR  ~
00:00:33.068 ->  BREAK STOP  ~
00:00:33.125 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.180 ->  ERROR OCCUR  ~
00:00:33.238 ->  BREAK STOP  ~
00:00:33.295 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.350 ->  ERROR OCCUR  ~
00:00:33.404 ->  BREAK STOP  ~
00:00:33.461 ->  ERROR OCCUR  ~
00:00:33.515 ->  BREAK STOP  ~
00:00:33.570 ->  ERROR OCCUR  ~
00:00:33.626 ->  BREAK STOP  ~
00:00:33.682 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.738 ->  ERROR OCCUR  ~
00:00:33.805 ->  BREAK STOP  ~
00:00:33.861 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:33.916 ->  ERROR OCCUR  ~
00:00:33.974 ->  BREAK STOP  ~
00:00:34.031 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.087 ->  ERROR OCCUR  ~
00:00:34.142 ->  BREAK STOP  ~
00:00:34.199 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.254 ->  ERROR OCCUR  ~
00:00:34.310 ->  BREAK STOP  ~
00:00:34.365 ->  ERROR OCCUR  ~
00:00:34.420 ->  BREAK STOP  ~
00:00:34.478 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.533 ->  ERROR OCCUR  ~
00:00:34.588 ->  BREAK STOP  ~
00:00:34.643 ->  ERROR OCCUR  ~
00:00:34.701 ->  BREAK STOP  ~
00:00:34.756 ->  ERROR OCCUR  ~
00:00:34.811 ->  BREAK STOP  ~
00:00:34.869 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.924 ->  ERROR OCCUR  ~
00:00:34.979 ->  BREAK STOP  ~
00:00:35.037 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.092 ->  ERROR OCCUR  ~
00:00:35.146 ->  BREAK STOP  ~
00:00:35.203 ->  ERROR OCCUR  ~
00:00:35.257 ->  BREAK STOP  ~
00:00:35.312 ->  ERROR OCCUR  ~
00:00:35.367 ->  BREAK STOP  ~
00:00:35.425 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.483 ->  ERROR OCCUR  ~
00:00:35.537 ->  BREAK STOP  ~
00:00:35.595 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.650 ->  ERROR OCCUR  ~
00:00:35.705 ->  BREAK STOP  ~
00:00:35.761 ->  ERROR OCCUR  ~
00:00:35.816 ->  BREAK STOP  ~
00:00:35.871 ->  ERROR OCCUR  ~
00:00:35.926 ->  BREAK STOP  ~
00:00:35.983 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.039 ->  ERROR OCCUR  ~
00:00:36.093 ->  BREAK STOP  ~
00:00:36.151 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:36.209 ->  ERROR OCCUR  ~
00:00:36.264 ->  BREAK STOP  ~
00:00:36.321 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.377 ->  ERROR OCCUR  ~
00:00:36.432 ->  BREAK STOP  ~
00:00:36.489 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.545 ->  ERROR OCCUR  ~
00:00:36.599 ->  BREAK STOP  ~
00:00:36.655 ->  ERROR OCCUR  ~
00:00:36.710 ->  BREAK STOP  ~
00:00:36.767 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.823 ->  ERROR OCCUR  ~
00:00:36.880 ->  BREAK STOP  ~
00:00:36.936 ->  ERROR OCCUR  ~
00:00:36.990 ->  BREAK STOP  ~
00:00:37.046 ->  ERROR OCCUR  ~
00:00:37.101 ->  BREAK STOP  ~
00:00:37.158 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.214 ->  ERROR OCCUR  ~
00:00:37.269 ->  BREAK STOP  ~
00:00:37.326 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.382 ->  ERROR OCCUR  ~
00:00:37.437 ->  BREAK STOP  ~
00:00:37.492 ->  ERROR OCCUR  ~
00:00:37.547 ->  BREAK STOP  ~
00:00:37.604 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.662 ->  ERROR OCCUR  ~
00:00:37.718 ->  BREAK STOP  ~
00:00:37.775 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.830 ->  ERROR OCCUR  ~
00:00:37.885 ->  BREAK STOP  ~
00:00:37.941 ->  ERROR OCCUR  ~
00:00:37.995 ->  BREAK STOP  ~
00:00:38.052 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:38.109 ->  ERROR OCCUR  ~
00:00:38.163 ->  BREAK STOP  ~
00:00:38.220 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.276 ->  ERROR OCCUR  ~
00:00:38.333 ->  BREAK STOP  ~
00:00:38.390 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.446 ->  ERROR OCCUR  ~
00:00:38.501 ->  BREAK STOP  ~
00:00:38.556 ->  ERROR OCCUR  ~
00:00:38.610 ->  BREAK STOP  ~
00:00:38.668 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.723 ->  ERROR OCCUR  ~
00:00:38.778 ->  BREAK STOP  ~
00:00:38.834 ->  ERROR OCCUR  ~
00:00:38.888 ->  BREAK STOP  ~
00:00:38.944 ->  ERROR OCCUR  ~
00:00:38.999 ->  BREAK STOP  ~
00:00:39.056 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.113 ->  ERROR OCCUR  ~
00:00:39.169 ->  BREAK STOP  ~
00:00:39.226 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.281 ->  ERROR OCCUR  ~
00:00:39.335 ->  BREAK STOP  ~
00:00:39.393 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:39.448 ->  ERROR OCCUR  ~
00:00:39.503 ->  BREAK STOP  ~
00:00:39.559 ->  ERROR OCCUR  ~
00:00:39.613 ->  BREAK STOP  ~
00:00:39.670 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.726 ->  ERROR OCCUR  ~
00:00:39.783 ->  BREAK STOP  ~
00:00:39.839 ->  ERROR OCCUR  ~
00:00:39.894 ->  BREAK STOP  ~
00:00:39.951 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.006 ->  ERROR OCCUR  ~
00:00:40.061 ->  BREAK STOP  ~
00:00:40.117 ->  ERROR OCCUR  ~
00:00:40.172 ->  BREAK STOP  ~
00:00:40.229 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.285 ->  ERROR OCCUR  ~
00:00:40.339 ->  BREAK STOP  ~
00:00:40.396 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.453 ->  ERROR OCCUR  ~
00:00:40.510 ->  BREAK STOP  ~
00:00:40.565 ->  ERROR OCCUR  ~
00:00:40.621 ->  BREAK STOP  ~
00:00:40.676 ->  ERROR OCCUR  ~
00:00:40.730 ->  BREAK STOP  ~
00:00:40.787 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.843 ->  ERROR OCCUR  ~
00:00:40.898 ->  BREAK STOP  ~
00:00:40.955 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.011 ->  ERROR OCCUR  ~
00:00:41.066 ->  BREAK STOP  ~
00:00:41.121 ->  ERROR OCCUR  ~
00:00:41.177 ->  BREAK STOP  ~
00:00:41.233 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:41.291 ->  ERROR OCCUR  ~
00:00:41.347 ->  BREAK STOP  ~
00:00:41.404 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.459 ->  ERROR OCCUR  ~
00:00:41.515 ->  BREAK STOP  ~
00:00:41.570 ->  ERROR OCCUR  ~
00:00:41.625 ->  BREAK STOP  ~
00:00:41.682 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.738 ->  ERROR OCCUR  ~
00:00:41.792 ->  BREAK STOP  ~
00:00:41.848 ->  ERROR OCCUR  ~
00:00:41.903 ->  BREAK STOP  ~
00:00:41.958 ->  ERROR OCCUR  ~
00:00:42.016 ->  BREAK STOP  ~
00:00:42.074 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.129 ->  ERROR OCCUR  ~
00:00:42.184 ->  BREAK STOP  ~
00:00:42.242 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.297 ->  ERROR OCCUR  ~
00:00:42.351 ->  BREAK STOP  ~
00:00:42.407 ->  ERROR OCCUR  ~
00:00:42.462 ->  BREAK STOP  ~
00:00:42.519 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.574 ->  ERROR OCCUR  ~
00:00:42.630 ->  BREAK STOP  ~
00:00:42.687 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.745 ->  ERROR OCCUR  ~
00:00:42.800 ->  BREAK STOP  ~
00:00:42.855 ->  ERROR OCCUR  ~
00:00:42.910 ->  BREAK STOP  ~
00:00:42.968 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.023 ->  ERROR OCCUR  ~
00:00:43.078 ->  BREAK STOP  ~
00:00:43.136 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.191 ->  ERROR OCCUR  ~
00:00:43.246 ->  BREAK STOP  ~
00:00:43.301 ->  ERROR OCCUR  ~
00:00:43.357 ->  BREAK STOP  ~
00:00:43.413 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:43.471 ->  ERROR OCCUR  ~
00:00:43.527 ->  BREAK STOP  ~
00:00:43.584 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.639 ->  ERROR OCCUR  ~
00:00:43.695 ->  BREAK STOP  ~
00:00:43.752 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.807 ->  ERROR OCCUR  ~
00:00:43.862 ->  BREAK STOP  ~
00:00:43.918 ->  ERROR OCCUR  ~
00:00:43.972 ->  BREAK STOP  ~
00:00:44.029 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.085 ->  ERROR OCCUR  ~
00:00:44.142 ->  BREAK STOP  ~
00:00:44.198 ->  ERROR OCCUR  ~
00:00:44.253 ->  BREAK STOP  ~
00:00:44.308 ->  ERROR OCCUR  ~
00:00:44.363 ->  BREAK STOP  ~
00:00:44.420 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.476 ->  ERROR OCCUR  ~
00:00:44.530 ->  BREAK STOP  ~
00:00:44.588 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.643 ->  ERROR OCCUR  ~
00:00:44.698 ->  BREAK STOP  ~
00:00:44.755 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.811 ->  ERROR OCCUR  ~
00:00:44.868 ->  BREAK STOP  ~
00:00:44.925 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.981 ->  ERROR OCCUR  ~
00:00:45.035 ->  BREAK STOP  ~
00:00:45.090 ->  ERROR OCCUR  ~
00:00:45.146 ->  BREAK STOP  ~
00:00:45.203 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.258 ->  ERROR OCCUR  ~
00:00:45.313 ->  BREAK STOP  ~
00:00:45.370 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.425 ->  ERROR OCCUR  ~
00:00:45.480 ->  BREAK STOP  ~
00:00:45.536 ->  ERROR OCCUR  ~
00:00:45.593 ->  BREAK STOP  ~
00:00:45.650 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.706 ->  ERROR OCCUR  ~
00:00:45.761 ->  BREAK STOP  ~
00:00:45.818 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.874 ->  ERROR OCCUR  ~
00:00:45.928 ->  BREAK STOP  ~
00:00:45.984 ->  ERROR OCCUR  ~
00:00:46.039 ->  BREAK STOP  ~
00:00:46.094 ->  ERROR OCCUR  ~
00:00:46.149 ->  BREAK STOP  ~
00:00:46.206 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.262 ->  ERROR OCCUR  ~
00:00:46.315 ->  BREAK STOP  ~
00:00:46.372 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:46.428 ->  ERROR OCCUR  ~
00:00:46.482 ->  BREAK STOP  ~
00:00:46.539 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.596 ->  ERROR OCCUR  ~
00:00:46.650 ->  BREAK STOP  ~
00:00:46.707 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.763 ->  ERROR OCCUR  ~
00:00:46.818 ->  BREAK STOP  ~
00:00:46.875 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:46.930 ->  ERROR OCCUR  ~
00:00:46.988 ->  BREAK STOP  ~
00:00:47.045 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.101 ->  ERROR OCCUR  ~
00:00:47.156 ->  BREAK STOP  ~
00:00:47.213 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.269 ->  ERROR OCCUR  ~
00:00:47.324 ->  BREAK STOP  ~
00:00:47.381 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.449 ->  ERROR OCCUR  ~
00:00:47.504 ->  BREAK STOP  ~
00:00:47.559 ->  ERROR OCCUR  ~
00:00:47.614 ->  BREAK STOP  ~
00:00:47.672 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.730 ->  ERROR OCCUR  ~
00:00:47.784 ->  BREAK STOP  ~
00:00:47.840 ->  ERROR OCCUR  ~
00:00:47.895 ->  BREAK STOP  ~
00:00:47.950 ->  ERROR OCCUR  ~
00:00:48.006 ->  BREAK STOP  ~
00:00:48.063 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.118 ->  ERROR OCCUR  ~
00:00:48.174 ->  BREAK STOP  ~
00:00:48.230 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.286 ->  ERROR OCCUR  ~
00:00:48.340 ->  BREAK STOP  ~
00:00:48.397 ->  ERROR OCCUR  ~
00:00:48.449 ->  BREAK STOP  ~
00:00:48.506 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.562 ->  ERROR OCCUR  ~
00:00:48.617 ->  BREAK STOP  ~
00:00:48.674 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.730 ->  ERROR OCCUR  ~
00:00:48.785 ->  BREAK STOP  ~
00:00:48.840 ->  ERROR OCCUR  ~
00:00:48.894 ->  BREAK STOP  ~
00:00:48.952 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.008 ->  ERROR OCCUR  ~
00:00:49.062 ->  BREAK STOP  ~
00:00:49.123 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.178 ->  ERROR OCCUR  ~
00:00:49.232 ->  BREAK STOP  ~
00:00:49.289 ->  ERROR OCCUR  ~
00:00:49.343 ->  BREAK STOP  ~
00:00:49.400 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.456 ->  ERROR OCCUR  ~
00:00:49.511 ->  BREAK STOP  ~
00:00:49.568 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.624 ->  ERROR OCCUR  ~
00:00:49.679 ->  BREAK STOP  ~
00:00:49.736 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:49.792 ->  ERROR OCCUR  ~
00:00:49.844 ->  BREAK STOP  ~
00:00:49.901 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.956 ->  ERROR OCCUR  ~
00:00:50.012 ->  BREAK STOP  ~
00:00:50.069 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.124 ->  ERROR OCCUR  ~
00:00:50.179 ->  BREAK STOP  ~
00:00:50.236 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:50.291 ->  ERROR OCCUR  ~
00:00:50.347 ->  BREAK STOP  ~
00:00:50.403 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.458 ->  ERROR OCCUR  ~
00:00:50.526 ->  BREAK STOP  ~
00:00:50.585 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.642 ->  ERROR OCCUR  ~
00:00:50.700 ->  BREAK STOP  ~
00:00:50.759 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.817 ->  ERROR OCCUR  ~
00:00:50.873 ->  BREAK STOP  ~
00:00:50.931 ->  ERROR OCCUR  ~
00:00:50.988 ->  BREAK STOP  ~
00:00:51.047 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.104 ->  ERROR OCCUR  ~
00:00:51.162 ->  BREAK STOP  ~
00:00:51.221 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.276 ->  ERROR OCCUR  ~
00:00:51.334 ->  BREAK STOP  ~
00:00:51.393 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.450 ->  ERROR OCCUR  ~
00:00:51.508 ->  BREAK STOP  ~
00:00:51.567 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.624 ->  ERROR OCCUR  ~
00:00:51.682 ->  BREAK STOP  ~
00:00:51.739 ->  ERROR OCCUR  ~
00:00:51.796 ->  BREAK STOP  ~
00:00:51.856 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.913 ->  ERROR OCCUR  ~
00:00:51.969 ->  BREAK STOP  ~
00:00:52.026 ->  ERROR OCCUR  ~
00:00:52.083 ->  BREAK STOP  ~
00:00:52.141 ->  ERROR OCCUR  ~
00:00:52.198 ->  BREAK STOP  ~
00:00:52.257 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.315 ->  ERROR OCCUR  ~
00:00:52.371 ->  BREAK STOP  ~
00:00:52.430 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.489 ->  ERROR OCCUR  ~
00:00:52.546 ->  BREAK STOP  ~
00:00:52.603 ->  ERROR OCCUR  ~
00:00:52.660 ->  BREAK STOP  ~
00:00:52.722 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.781 ->  ERROR OCCUR  ~
00:00:52.837 ->  BREAK STOP  ~
00:00:52.896 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.954 ->  ERROR OCCUR  ~
00:00:53.011 ->  BREAK STOP  ~
00:00:53.069 ->  ERROR OCCUR  ~
00:00:53.126 ->  BREAK STOP  ~
00:00:53.183 ->  ERROR OCCUR  ~
00:00:53.240 ->  BREAK STOP  ~
00:00:53.300 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.358 ->  ERROR OCCUR  ~
00:00:53.414 ->  BREAK STOP  ~
00:00:53.477 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.534 ->  ERROR OCCUR  ~
00:00:53.592 ->  BREAK STOP  ~
00:00:53.649 ->  ERROR OCCUR  ~
00:00:53.706 ->  BREAK STOP  ~
00:00:53.764 ->  ERROR OCCUR  ~
00:00:53.821 ->  BREAK STOP  ~
00:00:53.880 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.938 ->  ERROR OCCUR  ~
00:00:53.995 ->  BREAK STOP  ~
00:00:54.054 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.112 ->  ERROR OCCUR  ~
00:00:54.169 ->  BREAK STOP  ~
00:00:54.230 ->  ERROR OCCUR  ~
00:00:54.286 ->  BREAK STOP  ~
00:00:54.343 ->  ERROR OCCUR  ~
00:00:54.401 ->  BREAK STOP  ~
00:00:54.460 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.518 ->  ERROR OCCUR  ~
00:00:54.575 ->  BREAK STOP  ~
00:00:54.634 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.691 ->  ERROR OCCUR  ~
00:00:54.749 ->  BREAK STOP  ~
00:00:54.806 ->  ERROR OCCUR  ~
00:00:54.863 ->  BREAK STOP  ~
00:00:54.921 ->  ERROR OCCUR  ~
00:00:54.978 ->  BREAK STOP  ~
00:00:55.041 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:55.098 ->  ERROR OCCUR  ~
00:00:55.155 ->  BREAK STOP  ~
00:00:55.215 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:55.272 ->  ERROR OCCUR  ~
00:00:55.329 ->  BREAK STOP  ~
00:00:55.387 ->  ERROR OCCUR  ~
00:00:55.444 ->  BREAK STOP  ~
00:00:55.501 ->  ERROR OCCUR  ~
00:00:55.559 ->  BREAK STOP  ~
00:00:55.618 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:55.675 ->  ERROR OCCUR  ~
00:00:55.733 ->  BREAK STOP  ~
00:00:55.794 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:55.853 ->  ERROR OCCUR  ~
00:00:55.909 ->  BREAK STOP  ~
00:00:55.966 ->  ERROR OCCUR  ~
00:00:56.024 ->  BREAK STOP  ~
00:00:56.081 ->  ERROR OCCUR  ~
00:00:56.138 ->  BREAK STOP  ~
00:00:56.197 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:56.255 ->  ERROR OCCUR  ~
00:00:56.311 ->  BREAK STOP  ~
00:00:56.371 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:56.428 ->  ERROR OCCUR  ~
00:00:56.485 ->  BREAK STOP  ~
00:00:56.547 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:56.604 ->  ERROR OCCUR  ~
