00:00:02.860 ->  SD OK~
00:00:02.944 ->  BREAK STOP~
00:00:03.206 ->  Controller Err~
00:00:04.469 ->  START~
00:00:35.344 ->  BREAK STOP  ~
00:00:35.407 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.466 ->  ERROR OCCUR  ~
00:00:35.526 ->  BREAK STOP  ~
00:00:35.588 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.648 ->  ERROR OCCUR  ~
00:00:35.709 ->  BREAK STOP  ~
00:00:35.769 ->  ERROR OCCUR  ~
00:00:35.828 ->  BREAK STOP  ~
00:00:35.890 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.953 ->  ERROR OCCUR  ~
00:00:36.013 ->  BREAK STOP  ~
00:00:36.075 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.136 ->  ERROR OCCUR  ~
00:00:36.195 ->  BREAK STOP  ~
00:00:36.255 ->  ERROR OCCUR  ~
00:00:36.315 ->  BREAK STOP  ~
00:00:36.375 ->  ERROR OCCUR  ~
00:00:36.436 ->  BREAK STOP  ~
00:00:36.497 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.558 ->  ERROR OCCUR  ~
00:00:36.618 ->  BREAK STOP  ~
00:00:36.679 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.743 ->  ERROR OCCUR  ~
00:00:36.802 ->  BREAK STOP  ~
00:00:36.863 ->  ERROR OCCUR  ~
00:00:36.923 ->  BREAK STOP  ~
00:00:36.985 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.045 ->  ERROR OCCUR  ~
00:00:37.105 ->  BREAK STOP  ~
00:00:37.168 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.228 ->  ERROR OCCUR  ~
00:00:37.288 ->  BREAK STOP  ~
00:00:37.348 ->  ERROR OCCUR  ~
00:00:37.408 ->  BREAK STOP  ~
00:00:37.470 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.533 ->  ERROR OCCUR  ~
00:00:37.594 ->  BREAK STOP  ~
00:00:37.655 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.716 ->  ERROR OCCUR  ~
00:00:37.776 ->  BREAK STOP  ~
00:00:37.836 ->  ERROR OCCUR  ~
00:00:37.896 ->  BREAK STOP  ~
00:00:37.956 ->  ERROR OCCUR  ~
00:00:38.017 ->  BREAK STOP  ~
00:00:38.078 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.140 ->  ERROR OCCUR  ~
00:00:38.199 ->  BREAK STOP  ~
00:00:38.261 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.325 ->  ERROR OCCUR  ~
00:00:38.384 ->  BREAK STOP  ~
00:00:38.445 ->  ERROR OCCUR  ~
00:00:38.505 ->  BREAK STOP  ~
00:00:38.567 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.627 ->  ERROR OCCUR  ~
00:00:38.687 ->  BREAK STOP  ~
00:00:38.749 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.810 ->  ERROR OCCUR  ~
00:00:38.870 ->  BREAK STOP  ~
00:00:38.930 ->  ERROR OCCUR  ~
00:00:38.991 ->  BREAK STOP  ~
00:00:39.052 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.115 ->  ERROR OCCUR  ~
00:00:39.176 ->  BREAK STOP  ~
00:00:39.237 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.298 ->  ERROR OCCUR  ~
00:00:39.358 ->  BREAK STOP  ~
00:00:39.419 ->  ERROR OCCUR  ~
00:00:39.478 ->  BREAK STOP  ~
00:00:39.538 ->  ERROR OCCUR  ~
00:00:39.599 ->  BREAK STOP  ~
00:00:39.660 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.721 ->  ERROR OCCUR  ~
00:00:39.781 ->  BREAK STOP  ~
00:00:39.844 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.906 ->  ERROR OCCUR  ~
00:00:39.966 ->  BREAK STOP  ~
00:00:40.027 ->  ERROR OCCUR  ~
00:00:40.086 ->  BREAK STOP  ~
00:00:40.149 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.209 ->  ERROR OCCUR  ~
00:00:40.268 ->  BREAK STOP  ~
00:00:40.331 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.391 ->  ERROR OCCUR  ~
00:00:40.452 ->  BREAK STOP  ~
00:00:40.512 ->  ERROR OCCUR  ~
00:00:40.572 ->  BREAK STOP  ~
00:00:40.632 ->  ERROR OCCUR  ~
00:00:40.694 ->  BREAK STOP  ~
00:00:40.755 ->  ERROR OCCUR  ~
00:00:40.815 ->  BREAK STOP  ~
00:00:40.877 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.938 ->  ERROR OCCUR  ~
00:00:40.998 ->  BREAK STOP  ~
00:00:41.060 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.120 ->  ERROR OCCUR  ~
00:00:41.180 ->  BREAK STOP  ~
00:00:41.240 ->  ERROR OCCUR  ~
00:00:41.301 ->  BREAK STOP  ~
00:00:41.362 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.423 ->  ERROR OCCUR  ~
00:00:41.485 ->  BREAK STOP  ~
00:00:41.547 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.608 ->  ERROR OCCUR  ~
00:00:41.668 ->  BREAK STOP  ~
00:00:41.728 ->  ERROR OCCUR  ~
00:00:41.788 ->  BREAK STOP  ~
00:00:41.850 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.910 ->  ERROR OCCUR  ~
00:00:41.970 ->  BREAK STOP  ~
00:00:42.032 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.092 ->  ERROR OCCUR  ~
00:00:42.153 ->  BREAK STOP  ~
00:00:42.212 ->  ERROR OCCUR  ~
00:00:42.270 ->  BREAK STOP  ~
00:00:42.330 ->  ERROR OCCUR  ~
00:00:42.390 ->  BREAK STOP  ~
00:00:42.453 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.513 ->  ERROR OCCUR  ~
00:00:42.572 ->  BREAK STOP  ~
00:00:42.635 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.695 ->  ERROR OCCUR  ~
00:00:42.755 ->  BREAK STOP  ~
00:00:42.815 ->  ERROR OCCUR  ~
00:00:42.875 ->  BREAK STOP  ~
00:00:42.935 ->  ERROR OCCUR  ~
00:00:42.994 ->  BREAK STOP  ~
00:00:43.058 ->  ERROR OCCUR  ~
00:00:43.117 ->  BREAK STOP  ~
00:00:43.180 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.240 ->  ERROR OCCUR  ~
00:00:43.301 ->  BREAK STOP  ~
00:00:43.362 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.423 ->  ERROR OCCUR  ~
00:00:43.483 ->  BREAK STOP  ~
00:00:43.543 ->  ERROR OCCUR  ~
00:00:43.603 ->  BREAK STOP  ~
00:00:43.665 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.726 ->  ERROR OCCUR  ~
00:00:43.786 ->  BREAK STOP  ~
00:00:43.850 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.911 ->  ERROR OCCUR  ~
00:00:43.971 ->  BREAK STOP  ~
00:00:44.032 ->  ERROR OCCUR  ~
00:00:44.091 ->  BREAK STOP  ~
00:00:44.154 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.214 ->  ERROR OCCUR  ~
00:00:44.273 ->  BREAK STOP  ~
00:00:44.336 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:44.396 ->  ERROR OCCUR  ~
00:00:44.457 ->  BREAK STOP  ~
00:00:44.518 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.582 ->  ERROR OCCUR  ~
00:00:44.641 ->  BREAK STOP  ~
00:00:44.703 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.764 ->  ERROR OCCUR  ~
00:00:44.824 ->  BREAK STOP  ~
00:00:44.885 ->  ERROR OCCUR  ~
00:00:44.944 ->  BREAK STOP  ~
00:00:45.007 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.067 ->  ERROR OCCUR  ~
00:00:45.127 ->  BREAK STOP  ~
00:00:45.188 ->  ERROR OCCUR  ~
00:00:45.247 ->  BREAK STOP  ~
00:00:45.308 ->  ERROR OCCUR  ~
00:00:45.368 ->  BREAK STOP  ~
00:00:45.448 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.509 ->  ERROR OCCUR  ~
00:00:45.569 ->  BREAK STOP  ~
00:00:45.631 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.692 ->  ERROR OCCUR  ~
00:00:45.751 ->  BREAK STOP  ~
00:00:45.811 ->  ERROR OCCUR  ~
00:00:45.872 ->  BREAK STOP  ~
00:00:45.933 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.994 ->  ERROR OCCUR  ~
00:00:46.054 ->  BREAK STOP  ~
00:00:46.117 ->  (107,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.179 ->  ERROR OCCUR  ~
00:00:46.239 ->  BREAK STOP  ~
00:00:46.302 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.362 ->  ERROR OCCUR  ~
00:00:46.422 ->  BREAK STOP  ~
00:00:46.482 ->  ERROR OCCUR  ~
00:00:46.543 ->  BREAK STOP  ~
00:00:46.602 ->  ERROR OCCUR  ~
00:00:46.662 ->  BREAK STOP  ~
00:00:46.725 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.785 ->  ERROR OCCUR  ~
00:00:46.845 ->  BREAK STOP  ~
00:00:46.907 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.971 ->  ERROR OCCUR  ~
00:00:47.030 ->  BREAK STOP  ~
00:00:47.090 ->  ERROR OCCUR  ~
00:00:47.151 ->  BREAK STOP  ~
00:00:47.212 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.273 ->  ERROR OCCUR  ~
00:00:47.333 ->  BREAK STOP  ~
00:00:47.396 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.456 ->  ERROR OCCUR  ~
00:00:47.515 ->  BREAK STOP  ~
00:00:47.578 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:47.638 ->  ERROR OCCUR  ~
00:00:47.698 ->  BREAK STOP  ~
00:00:47.762 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.823 ->  ERROR OCCUR  ~
00:00:47.883 ->  BREAK STOP  ~
00:00:47.944 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.005 ->  ERROR OCCUR  ~
00:00:48.065 ->  BREAK STOP  ~
00:00:48.126 ->  ERROR OCCUR  ~
00:00:48.185 ->  BREAK STOP  ~
00:00:48.248 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.308 ->  ERROR OCCUR  ~
00:00:48.367 ->  BREAK STOP  ~
00:00:48.428 ->  ERROR OCCUR  ~
00:00:48.487 ->  BREAK STOP  ~
00:00:48.550 ->  ERROR OCCUR  ~
00:00:48.610 ->  BREAK STOP  ~
00:00:48.671 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.733 ->  ERROR OCCUR  ~
00:00:48.792 ->  BREAK STOP  ~
00:00:48.855 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.914 ->  ERROR OCCUR  ~
00:00:48.975 ->  BREAK STOP  ~
00:00:49.036 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.096 ->  ERROR OCCUR  ~
00:00:49.157 ->  BREAK STOP  ~
00:00:49.218 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.286 ->  ERROR OCCUR  ~
00:00:49.347 ->  BREAK STOP  ~
00:00:49.410 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.472 ->  ERROR OCCUR  ~
00:00:49.533 ->  BREAK STOP  ~
00:00:49.594 ->  ERROR OCCUR  ~
00:00:49.654 ->  BREAK STOP  ~
00:00:49.716 ->  ERROR OCCUR  ~
00:00:49.776 ->  BREAK STOP  ~
00:00:49.838 ->  ERROR OCCUR  ~
00:00:49.898 ->  BREAK STOP  ~
00:00:49.962 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:50.023 ->  ERROR OCCUR  ~
00:00:50.084 ->  BREAK STOP  ~
00:00:50.149 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.211 ->  ERROR OCCUR  ~
00:00:50.272 ->  BREAK STOP  ~
00:00:50.334 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.396 ->  ERROR OCCUR  ~
00:00:50.457 ->  BREAK STOP  ~
00:00:50.518 ->  ERROR OCCUR  ~
00:00:50.579 ->  BREAK STOP  ~
00:00:50.642 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.703 ->  ERROR OCCUR  ~
00:00:50.764 ->  BREAK STOP  ~
00:00:50.827 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.891 ->  ERROR OCCUR  ~
00:00:50.952 ->  BREAK STOP  ~
00:00:51.013 ->  ERROR OCCUR  ~
00:00:51.075 ->  BREAK STOP  ~
00:00:51.135 ->  ERROR OCCUR  ~
00:00:51.197 ->  BREAK STOP  ~
00:00:51.258 ->  ERROR OCCUR  ~
00:00:51.318 ->  BREAK STOP  ~
00:00:51.381 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
