00:00:03.243 ->  SD OK~
00:00:03.318 ->  BREAK STOP~
00:00:03.571 ->  Controller Err~
00:00:04.828 ->  START~
00:00:31.804 ->  BREAK STOP  ~
00:00:31.857 ->  ERROR OCCUR  ~
00:00:31.909 ->  BREAK STOP  ~
00:00:31.964 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.016 ->  ERROR OCCUR  ~
00:00:32.068 ->  BREAK STOP  ~
00:00:32.123 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.176 ->  ERROR OCCUR  ~
00:00:32.228 ->  BREAK STOP  ~
00:00:32.280 ->  ERROR OCCUR  ~
00:00:32.335 ->  BREAK STOP  ~
00:00:32.390 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.443 ->  ERROR OCCUR  ~
00:00:32.494 ->  BREAK STOP  ~
00:00:32.548 ->  (106,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:32.602 ->  ERROR OCCUR  ~
00:00:32.654 ->  BREAK STOP  ~
00:00:32.708 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.761 ->  ERROR OCCUR  ~
00:00:32.814 ->  BREAK STOP  ~
00:00:32.868 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.920 ->  ERROR OCCUR  ~
00:00:32.975 ->  BREAK STOP  ~
00:00:33.028 ->  ERROR OCCUR  ~
00:00:33.080 ->  BREAK STOP  ~
00:00:33.135 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.187 ->  ERROR OCCUR  ~
00:00:33.240 ->  BREAK STOP  ~
00:00:33.293 ->  ERROR OCCUR  ~
00:00:33.345 ->  BREAK STOP  ~
00:00:33.399 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.453 ->  ERROR OCCUR  ~
00:00:33.505 ->  BREAK STOP  ~
00:00:33.559 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.612 ->  ERROR OCCUR  ~
00:00:33.667 ->  BREAK STOP  ~
00:00:33.720 ->  ERROR OCCUR  ~
00:00:33.772 ->  BREAK STOP  ~
00:00:33.826 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.880 ->  ERROR OCCUR  ~
00:00:33.932 ->  BREAK STOP  ~
00:00:33.986 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.039 ->  ERROR OCCUR  ~
00:00:34.092 ->  BREAK STOP  ~
00:00:34.145 ->  ERROR OCCUR  ~
00:00:34.197 ->  BREAK STOP  ~
00:00:34.251 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:34.304 ->  ERROR OCCUR  ~
00:00:34.359 ->  BREAK STOP  ~
00:00:34.413 ->  (110,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:34.466 ->  ERROR OCCUR  ~
00:00:34.519 ->  BREAK STOP  ~
00:00:34.571 ->  ERROR OCCUR  ~
00:00:34.623 ->  BREAK STOP  ~
00:00:34.677 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.731 ->  ERROR OCCUR  ~
00:00:34.783 ->  BREAK STOP  ~
00:00:34.838 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.890 ->  ERROR OCCUR  ~
00:00:34.942 ->  BREAK STOP  ~
00:00:34.996 ->  ERROR OCCUR  ~
00:00:35.051 ->  BREAK STOP  ~
00:00:35.105 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.159 ->  ERROR OCCUR  ~
00:00:35.211 ->  BREAK STOP  ~
00:00:35.263 ->  ERROR OCCUR  ~
00:00:35.315 ->  BREAK STOP  ~
00:00:35.368 ->  ERROR OCCUR  ~
00:00:35.421 ->  BREAK STOP  ~
00:00:35.475 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.528 ->  ERROR OCCUR  ~
00:00:35.580 ->  BREAK STOP  ~
00:00:35.635 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.688 ->  ERROR OCCUR  ~
00:00:35.742 ->  BREAK STOP  ~
00:00:35.795 ->  ERROR OCCUR  ~
00:00:35.848 ->  BREAK STOP  ~
00:00:35.902 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.955 ->  ERROR OCCUR  ~
00:00:36.007 ->  BREAK STOP  ~
00:00:36.060 ->  ERROR OCCUR  ~
00:00:36.112 ->  BREAK STOP  ~
00:00:36.167 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.219 ->  ERROR OCCUR  ~
00:00:36.272 ->  BREAK STOP  ~
00:00:36.327 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.379 ->  ERROR OCCUR  ~
00:00:36.434 ->  BREAK STOP  ~
00:00:36.488 ->  ERROR OCCUR  ~
00:00:36.540 ->  BREAK STOP  ~
00:00:36.592 ->  ERROR OCCUR  ~
00:00:36.644 ->  BREAK STOP  ~
00:00:36.700 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.752 ->  ERROR OCCUR  ~
00:00:36.804 ->  BREAK STOP  ~
00:00:36.858 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.912 ->  ERROR OCCUR  ~
00:00:36.964 ->  BREAK STOP  ~
00:00:37.017 ->  ERROR OCCUR  ~
00:00:37.069 ->  BREAK STOP  ~
00:00:37.124 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.179 ->  ERROR OCCUR  ~
00:00:37.231 ->  BREAK STOP  ~
00:00:37.285 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
