00:00:33.907 ->  SD OK~
00:00:33.994 ->  BREAK STOP~
00:00:34.259 ->  Controller Err~
00:00:35.526 ->  START~
00:01:08.014 ->  BREAK STOP  ~
00:01:08.079 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:08.155 ->  ERROR OCCUR  ~
00:01:08.217 ->  BREAK STOP  ~
00:01:08.283 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:08.347 ->  ERROR OCCUR  ~
00:01:08.410 ->  BREAK STOP  ~
00:01:08.474 ->  ERROR OCCUR  ~
00:01:08.538 ->  BREAK STOP  ~
00:01:08.603 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:08.669 ->  ERROR OCCUR  ~
00:01:08.732 ->  BREAK STOP  ~
00:01:08.798 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:08.862 ->  ERROR OCCUR  ~
00:01:08.925 ->  BREAK STOP  ~
00:01:08.990 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:09.054 ->  ERROR OCCUR  ~
00:01:09.117 ->  BREAK STOP  ~
00:01:09.182 ->  ERROR OCCUR  ~
00:01:09.244 ->  BREAK STOP  ~
00:01:09.308 ->  ERROR OCCUR  ~
00:01:09.371 ->  BREAK STOP  ~
00:01:09.437 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:09.504 ->  ERROR OCCUR  ~
00:01:09.567 ->  BREAK STOP  ~
00:01:09.633 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:09.697 ->  ERROR OCCUR  ~
00:01:09.760 ->  BREAK STOP  ~
00:01:09.826 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:09.890 ->  ERROR OCCUR  ~
00:01:09.953 ->  BREAK STOP  ~
00:01:10.018 ->  ERROR OCCUR  ~
00:01:10.080 ->  BREAK STOP  ~
00:01:10.146 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:10.210 ->  ERROR OCCUR  ~
00:01:10.277 ->  BREAK STOP  ~
00:01:10.340 ->  ERROR OCCUR  ~
00:01:10.404 ->  BREAK STOP  ~
00:01:10.467 ->  ERROR OCCUR  ~
00:01:10.531 ->  BREAK STOP  ~
00:01:10.595 ->  ERROR OCCUR  ~
00:01:10.658 ->  BREAK STOP  ~
00:01:10.724 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:10.788 ->  ERROR OCCUR  ~
00:01:10.851 ->  BREAK STOP  ~
00:01:10.917 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:10.981 ->  ERROR OCCUR  ~
00:01:11.045 ->  BREAK STOP  ~
00:01:11.108 ->  ERROR OCCUR  ~
00:01:11.175 ->  BREAK STOP  ~
00:01:11.240 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:11.305 ->  ERROR OCCUR  ~
00:01:11.367 ->  BREAK STOP  ~
00:01:11.434 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:11.497 ->  ERROR OCCUR  ~
00:01:11.561 ->  BREAK STOP  ~
00:01:11.624 ->  ERROR OCCUR  ~
00:01:11.688 ->  BREAK STOP  ~
00:01:11.752 ->  ERROR OCCUR  ~
00:01:11.816 ->  BREAK STOP  ~
00:01:11.881 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:11.945 ->  ERROR OCCUR  ~
00:01:12.011 ->  BREAK STOP  ~
00:01:12.077 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:12.141 ->  ERROR OCCUR  ~
00:01:12.205 ->  BREAK STOP  ~
00:01:12.268 ->  ERROR OCCUR  ~
00:01:12.332 ->  BREAK STOP  ~
00:01:12.397 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:12.462 ->  ERROR OCCUR  ~
00:01:12.525 ->  BREAK STOP  ~
00:01:12.591 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:12.654 ->  ERROR OCCUR  ~
00:01:12.718 ->  BREAK STOP  ~
00:01:12.782 ->  ERROR OCCUR  ~
00:01:12.848 ->  BREAK STOP  ~
00:01:12.911 ->  ERROR OCCUR  ~
00:01:12.975 ->  BREAK STOP  ~
00:01:13.040 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:13.105 ->  ERROR OCCUR  ~
00:01:13.168 ->  BREAK STOP  ~
00:01:13.234 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:13.297 ->  ERROR OCCUR  ~
00:01:13.361 ->  BREAK STOP  ~
00:01:13.425 ->  ERROR OCCUR  ~
00:01:13.489 ->  BREAK STOP  ~
00:01:13.552 ->  ERROR OCCUR  ~
00:01:13.616 ->  BREAK STOP  ~
00:01:13.681 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:13.748 ->  ERROR OCCUR  ~
00:01:13.811 ->  BREAK STOP  ~
00:01:13.878 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:13.942 ->  ERROR OCCUR  ~
00:01:14.005 ->  BREAK STOP  ~
00:01:14.068 ->  ERROR OCCUR  ~
00:01:14.132 ->  BREAK STOP  ~
00:01:14.198 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:14.262 ->  ERROR OCCUR  ~
00:01:14.326 ->  BREAK STOP  ~
00:01:14.391 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:14.456 ->  ERROR OCCUR  ~
00:01:14.521 ->  BREAK STOP  ~
00:01:14.585 ->  ERROR OCCUR  ~
00:01:14.648 ->  BREAK STOP  ~
00:01:14.712 ->  ERROR OCCUR  ~
00:01:14.775 ->  BREAK STOP  ~
00:01:14.841 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:14.904 ->  ERROR OCCUR  ~
00:01:14.968 ->  BREAK STOP  ~
00:01:15.033 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:15.098 ->  ERROR OCCUR  ~
