00:00:00.835 ->  SD OK~
00:00:00.911 ->  BREAK STOP~
00:00:00.164 ->  Controller Err~
00:00:00.420 ->  START~
00:00:00.590 ->  ERROR OCCUR  ~
00:00:00.642 ->  BREAK STOP  ~
00:00:00.696 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.749 ->  ERROR OCCUR  ~
00:00:00.801 ->  BREAK STOP  ~
00:00:00.854 ->  ERROR OCCUR  ~
00:00:00.906 ->  BREAK STOP  ~
00:00:00.959 ->  ERROR OCCUR  ~
00:00:00.011 ->  BREAK STOP  ~
00:00:00.065 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.118 ->  ERROR OCCUR  ~
00:00:00.173 ->  BREAK STOP  ~
00:00:00.227 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.280 ->  ERROR OCCUR  ~
00:00:00.332 ->  BREAK STOP  ~
00:00:00.385 ->  ERROR OCCUR  ~
00:00:00.437 ->  BREAK STOP  ~
00:00:00.491 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.544 ->  ERROR OCCUR  ~
00:00:00.596 ->  BREAK STOP  ~
00:00:00.651 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.704 ->  ERROR OCCUR  ~
00:00:00.756 ->  BREAK STOP  ~
00:00:00.808 ->  ERROR OCCUR  ~
00:00:00.863 ->  BREAK STOP  ~
00:00:00.918 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.971 ->  ERROR OCCUR  ~
00:00:00.024 ->  BREAK STOP  ~
00:00:00.078 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.130 ->  ERROR OCCUR  ~
00:00:00.182 ->  BREAK STOP  ~
00:00:00.235 ->  ERROR OCCUR  ~
00:00:00.288 ->  BREAK STOP  ~
00:00:00.342 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.395 ->  ERROR OCCUR  ~
00:00:00.447 ->  BREAK STOP  ~
00:00:00.502 ->  (110,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.557 ->  ERROR OCCUR  ~
00:00:00.609 ->  BREAK STOP  ~
00:00:00.665 ->  (111,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.717 ->  ERROR OCCUR  ~
00:00:00.769 ->  BREAK STOP  ~
00:00:00.824 ->  (110,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.876 ->  ERROR OCCUR  ~
00:00:00.929 ->  BREAK STOP  ~
00:00:00.982 ->  ERROR OCCUR  ~
00:00:00.034 ->  BREAK STOP  ~
00:00:00.088 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.142 ->  ERROR OCCUR  ~
00:00:00.197 ->  BREAK STOP  ~
00:00:00.249 ->  ERROR OCCUR  ~
00:00:00.301 ->  BREAK STOP  ~
00:00:00.355 ->  ERROR OCCUR  ~
00:00:00.407 ->  BREAK STOP  ~
00:00:00.459 ->  ERROR OCCUR  ~
00:00:00.511 ->  BREAK STOP  ~
00:00:00.567 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.619 ->  ERROR OCCUR  ~
00:00:00.671 ->  BREAK STOP  ~
00:00:00.726 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.779 ->  ERROR OCCUR  ~
00:00:00.831 ->  BREAK STOP  ~
00:00:00.884 ->  ERROR OCCUR  ~
00:00:00.939 ->  BREAK STOP  ~
00:00:00.994 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.047 ->  ERROR OCCUR  ~
00:00:00.099 ->  BREAK STOP  ~
00:00:00.153 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.207 ->  ERROR OCCUR  ~
00:00:00.259 ->  BREAK STOP  ~
00:00:00.311 ->  ERROR OCCUR  ~
00:00:00.363 ->  BREAK STOP  ~
00:00:00.418 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.471 ->  ERROR OCCUR  ~
00:00:00.523 ->  BREAK STOP  ~
00:00:00.578 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.634 ->  ERROR OCCUR  ~
00:00:00.686 ->  BREAK STOP  ~
00:00:00.738 ->  ERROR OCCUR  ~
00:00:00.790 ->  BREAK STOP  ~
00:00:00.844 ->  ERROR OCCUR  ~
00:00:00.896 ->  BREAK STOP  ~
00:00:00.950 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.003 ->  ERROR OCCUR  ~
00:00:00.056 ->  BREAK STOP  ~
00:00:00.110 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.163 ->  ERROR OCCUR  ~
00:00:00.215 ->  BREAK STOP  ~
00:00:00.269 ->  ERROR OCCUR  ~
00:00:00.319 ->  BREAK STOP  ~
00:00:00.373 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.425 ->  ERROR OCCUR  ~
00:00:00.477 ->  BREAK STOP  ~
00:00:00.533 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.586 ->  ERROR OCCUR  ~
00:00:00.638 ->  BREAK STOP  ~
00:00:00.690 ->  ERROR OCCUR  ~
00:00:00.743 ->  BREAK STOP  ~
00:00:00.798 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.851 ->  ERROR OCCUR  ~
00:00:00.916 ->  BREAK STOP  ~
00:00:00.971 ->  ERROR OCCUR  ~
00:00:00.022 ->  BREAK STOP  ~
00:00:00.075 ->  ERROR OCCUR  ~
00:00:00.128 ->  BREAK STOP  ~
00:00:00.182 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.234 ->  ERROR OCCUR  ~
00:00:00.286 ->  BREAK STOP  ~
00:00:00.342 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.394 ->  ERROR OCCUR  ~
00:00:00.446 ->  BREAK STOP  ~
00:00:00.499 ->  ERROR OCCUR  ~
00:00:00.551 ->  BREAK STOP  ~
00:00:00.606 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.661 ->  ERROR OCCUR  ~
00:00:00.712 ->  BREAK STOP  ~
00:00:00.766 ->  ERROR OCCUR  ~
00:00:00.818 ->  BREAK STOP  ~
00:00:00.872 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.925 ->  ERROR OCCUR  ~
00:00:00.978 ->  BREAK STOP  ~
00:00:00.032 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.084 ->  ERROR OCCUR  ~
00:00:00.136 ->  BREAK STOP  ~
00:00:00.190 ->  ERROR OCCUR  ~
00:00:00.241 ->  BREAK STOP  ~
00:00:00.296 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.351 ->  ERROR OCCUR  ~
00:00:00.404 ->  BREAK STOP  ~
00:00:00.456 ->  ERROR OCCUR  ~
00:00:00.508 ->  BREAK STOP  ~
00:00:00.563 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.616 ->  ERROR OCCUR  ~
00:00:00.668 ->  BREAK STOP  ~
00:00:00.721 ->  ERROR OCCUR  ~
00:00:00.773 ->  BREAK STOP  ~
00:00:00.828 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.881 ->  ERROR OCCUR  ~
00:00:00.933 ->  BREAK STOP  ~
00:00:00.987 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.044 ->  ERROR OCCUR  ~
00:00:00.096 ->  BREAK STOP  ~
00:00:00.148 ->  ERROR OCCUR  ~
00:00:00.200 ->  BREAK STOP  ~
00:00:00.255 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.308 ->  ERROR OCCUR  ~
00:00:00.360 ->  BREAK STOP  ~
00:00:00.415 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.468 ->  ERROR OCCUR  ~
00:00:00.520 ->  BREAK STOP  ~
00:00:00.573 ->  ERROR OCCUR  ~
00:00:00.625 ->  BREAK STOP  ~
00:00:00.680 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.736 ->  ERROR OCCUR  ~
00:00:00.788 ->  BREAK STOP  ~
00:00:00.840 ->  ERROR OCCUR  ~
00:00:00.892 ->  BREAK STOP  ~
00:00:00.946 ->  ERROR OCCUR  ~
00:00:00.998 ->  BREAK STOP  ~
00:00:00.051 ->  ERROR OCCUR  ~
00:00:00.103 ->  BREAK STOP  ~
00:00:00.156 ->  ERROR OCCUR  ~
00:00:00.208 ->  BREAK STOP  ~
00:00:00.262 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.315 ->  ERROR OCCUR  ~
00:00:00.368 ->  BREAK STOP  ~
00:00:00.423 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.478 ->  ERROR OCCUR  ~
00:00:00.530 ->  BREAK STOP  ~
00:00:00.585 ->  (109,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.638 ->  ERROR OCCUR  ~
00:00:00.690 ->  BREAK STOP  ~
00:00:00.744 ->  (111,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.797 ->  ERROR OCCUR  ~
00:00:00.849 ->  BREAK STOP  ~
00:00:00.902 ->  ERROR OCCUR  ~
00:00:00.954 ->  BREAK STOP  ~
00:00:00.010 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.062 ->  ERROR OCCUR  ~
00:00:00.114 ->  BREAK STOP  ~
00:00:00.169 ->  ERROR OCCUR  ~
00:00:00.222 ->  BREAK STOP  ~
00:00:00.277 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.329 ->  ERROR OCCUR  ~
00:00:00.381 ->  BREAK STOP  ~
00:00:00.435 ->  ERROR OCCUR  ~
00:00:00.487 ->  BREAK STOP  ~
00:00:00.541 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.594 ->  ERROR OCCUR  ~
00:00:00.647 ->  BREAK STOP  ~
00:00:00.701 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.754 ->  ERROR OCCUR  ~
00:00:00.806 ->  BREAK STOP  ~
00:00:00.862 ->  ERROR OCCUR  ~
00:00:00.914 ->  BREAK STOP  ~
00:00:00.967 ->  ERROR OCCUR  ~
00:00:00.019 ->  BREAK STOP  ~
00:00:00.074 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.127 ->  ERROR OCCUR  ~
00:00:00.179 ->  BREAK STOP  ~
00:00:00.233 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.287 ->  ERROR OCCUR  ~
00:00:00.339 ->  BREAK STOP  ~
00:00:00.392 ->  ERROR OCCUR  ~
00:00:00.444 ->  BREAK STOP  ~
00:00:00.499 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.554 ->  ERROR OCCUR  ~
00:00:00.606 ->  BREAK STOP  ~
00:00:00.659 ->  ERROR OCCUR  ~
00:00:00.711 ->  BREAK STOP  ~
00:00:00.765 ->  (109,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.818 ->  ERROR OCCUR  ~
00:00:00.870 ->  BREAK STOP  ~
00:00:00.925 ->  (111,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.978 ->  ERROR OCCUR  ~
00:00:00.029 ->  BREAK STOP  ~
00:00:00.082 ->  ERROR OCCUR  ~
00:00:00.134 ->  BREAK STOP  ~
00:00:00.189 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.244 ->  ERROR OCCUR  ~
00:00:00.296 ->  BREAK STOP  ~
00:00:00.348 ->  ERROR OCCUR  ~
00:00:00.401 ->  BREAK STOP  ~
00:00:00.455 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.508 ->  ERROR OCCUR  ~
00:00:00.560 ->  BREAK STOP  ~
00:00:00.613 ->  ERROR OCCUR  ~
00:00:00.665 ->  BREAK STOP  ~
00:00:00.720 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.772 ->  ERROR OCCUR  ~
00:00:00.825 ->  BREAK STOP  ~
00:00:00.879 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.934 ->  ERROR OCCUR  ~
00:00:00.986 ->  BREAK STOP  ~
00:00:00.040 ->  ERROR OCCUR  ~
00:00:00.092 ->  BREAK STOP  ~
00:00:00.146 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.199 ->  ERROR OCCUR  ~
00:00:00.252 ->  BREAK STOP  ~
00:00:00.306 ->  (111,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.359 ->  ERROR OCCUR  ~
00:00:00.411 ->  BREAK STOP  ~
00:00:00.466 ->  (112,111,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.519 ->  ERROR OCCUR  ~
00:00:00.571 ->  BREAK STOP  ~
00:00:00.626 ->  ERROR OCCUR  ~
00:00:00.679 ->  BREAK STOP  ~
00:00:00.733 ->  (110,112,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.786 ->  ERROR OCCUR  ~
00:00:00.838 ->  BREAK STOP  ~
00:00:00.893 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.946 ->  ERROR OCCUR  ~
00:00:00.998 ->  BREAK STOP  ~
00:00:00.051 ->  ERROR OCCUR  ~
00:00:00.103 ->  BREAK STOP  ~
00:00:00.158 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.210 ->  ERROR OCCUR  ~
00:00:00.262 ->  BREAK STOP  ~
00:00:00.319 ->  ERROR OCCUR  ~
00:00:00.371 ->  BREAK STOP  ~
00:00:00.423 ->  ERROR OCCUR  ~
00:00:00.475 ->  BREAK STOP  ~
00:00:00.529 ->  ERROR OCCUR  ~
00:00:00.581 ->  BREAK STOP  ~
00:00:00.635 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.688 ->  ERROR OCCUR  ~
00:00:00.741 ->  BREAK STOP  ~
00:00:00.795 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.848 ->  ERROR OCCUR  ~
00:00:00.900 ->  BREAK STOP  ~
00:00:00.953 ->  ERROR OCCUR  ~
00:00:00.005 ->  BREAK STOP  ~
00:00:00.062 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.115 ->  ERROR OCCUR  ~
00:00:00.168 ->  BREAK STOP  ~
00:00:00.222 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.275 ->  ERROR OCCUR  ~
00:00:00.327 ->  BREAK STOP  ~
00:00:00.381 ->  ERROR OCCUR  ~
00:00:00.433 ->  BREAK STOP  ~
00:00:00.487 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.539 ->  ERROR OCCUR  ~
00:00:00.592 ->  BREAK STOP  ~
00:00:00.647 ->  (111,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.702 ->  ERROR OCCUR  ~
00:00:00.754 ->  BREAK STOP  ~
00:00:00.807 ->  ERROR OCCUR  ~
00:00:00.859 ->  BREAK STOP  ~
00:00:00.914 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.967 ->  ERROR OCCUR  ~
00:00:00.020 ->  BREAK STOP  ~
00:00:00.072 ->  ERROR OCCUR  ~
00:00:00.124 ->  BREAK STOP  ~
00:00:00.178 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.232 ->  ERROR OCCUR  ~
00:00:00.284 ->  BREAK STOP  ~
00:00:00.337 ->  ERROR OCCUR  ~
00:00:00.389 ->  BREAK STOP  ~
00:00:00.444 ->  ERROR OCCUR  ~
00:00:00.497 ->  BREAK STOP  ~
00:00:00.549 ->  ERROR OCCUR  ~
00:00:00.601 ->  BREAK STOP  ~
00:00:00.656 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.710 ->  ERROR OCCUR  ~
00:00:00.762 ->  BREAK STOP  ~
00:00:00.816 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.869 ->  ERROR OCCUR  ~
00:00:00.922 ->  BREAK STOP  ~
00:00:00.974 ->  ERROR OCCUR  ~
00:00:00.026 ->  BREAK STOP  ~
00:00:00.081 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.136 ->  ERROR OCCUR  ~
00:00:00.188 ->  BREAK STOP  ~
00:00:00.243 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.295 ->  ERROR OCCUR  ~
00:00:00.348 ->  BREAK STOP  ~
00:00:00.401 ->  ERROR OCCUR  ~
00:00:00.452 ->  BREAK STOP  ~
00:00:00.506 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.560 ->  ERROR OCCUR  ~
00:00:00.612 ->  BREAK STOP  ~
00:00:00.666 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.719 ->  ERROR OCCUR  ~
00:00:00.772 ->  BREAK STOP  ~
00:00:00.838 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.893 ->  ERROR OCCUR  ~
00:00:00.948 ->  BREAK STOP  ~
00:00:00.004 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.058 ->  ERROR OCCUR  ~
00:00:00.113 ->  BREAK STOP  ~
00:00:00.168 ->  ERROR OCCUR  ~
00:00:00.222 ->  BREAK STOP  ~
00:00:00.276 ->  ERROR OCCUR  ~
00:00:00.331 ->  BREAK STOP  ~
00:00:00.388 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.442 ->  ERROR OCCUR  ~
00:00:00.497 ->  BREAK STOP  ~
00:00:00.556 ->  (109,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.611 ->  ERROR OCCUR  ~
00:00:00.666 ->  BREAK STOP  ~
00:00:00.722 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.777 ->  ERROR OCCUR  ~
00:00:00.845 ->  BREAK STOP  ~
00:00:00.902 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.956 ->  ERROR OCCUR  ~
00:00:00.012 ->  BREAK STOP  ~
00:00:00.066 ->  ERROR OCCUR  ~
00:00:00.120 ->  BREAK STOP  ~
00:00:00.178 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.235 ->  ERROR OCCUR  ~
00:00:00.289 ->  BREAK STOP  ~
00:00:00.344 ->  ERROR OCCUR  ~
00:00:00.399 ->  BREAK STOP  ~
00:00:00.455 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.510 ->  ERROR OCCUR  ~
00:00:00.565 ->  BREAK STOP  ~
00:00:00.621 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.676 ->  ERROR OCCUR  ~
00:00:00.731 ->  BREAK STOP  ~
00:00:00.786 ->  ERROR OCCUR  ~
00:00:00.840 ->  BREAK STOP  ~
00:00:00.895 ->  ERROR OCCUR  ~
00:00:00.950 ->  BREAK STOP  ~
00:00:00.009 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.063 ->  ERROR OCCUR  ~
00:00:00.118 ->  BREAK STOP  ~
00:00:00.175 ->  (109,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.229 ->  ERROR OCCUR  ~
00:00:00.283 ->  BREAK STOP  ~
00:00:00.341 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.395 ->  ERROR OCCUR  ~
00:00:00.450 ->  BREAK STOP  ~
00:00:00.507 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.562 ->  ERROR OCCUR  ~
00:00:00.616 ->  BREAK STOP  ~
00:00:00.674 ->  ERROR OCCUR  ~
00:00:00.728 ->  BREAK STOP  ~
00:00:00.785 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.841 ->  ERROR OCCUR  ~
00:00:00.895 ->  BREAK STOP  ~
00:00:00.949 ->  ERROR OCCUR  ~
00:00:00.003 ->  BREAK STOP  ~
00:00:00.059 ->  ERROR OCCUR  ~
00:00:00.113 ->  BREAK STOP  ~
00:00:00.169 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.225 ->  ERROR OCCUR  ~
00:00:00.279 ->  BREAK STOP  ~
00:00:00.335 ->  (110,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.393 ->  ERROR OCCUR  ~
00:00:00.448 ->  BREAK STOP  ~
00:00:00.503 ->  ERROR OCCUR  ~
00:00:00.557 ->  BREAK STOP  ~
00:00:00.614 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.669 ->  ERROR OCCUR  ~
00:00:00.723 ->  BREAK STOP  ~
00:00:00.779 ->  ERROR OCCUR  ~
00:00:00.833 ->  BREAK STOP  ~
00:00:00.889 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.944 ->  ERROR OCCUR  ~
00:00:00.999 ->  BREAK STOP  ~
00:00:00.055 ->  (110,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.113 ->  ERROR OCCUR  ~
00:00:00.168 ->  BREAK STOP  ~
00:00:00.223 ->  ERROR OCCUR  ~
00:00:00.277 ->  BREAK STOP  ~
00:00:00.334 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.389 ->  ERROR OCCUR  ~
00:00:00.443 ->  BREAK STOP  ~
00:00:00.497 ->  ERROR OCCUR  ~
00:00:00.553 ->  BREAK STOP  ~
00:00:00.609 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.664 ->  ERROR OCCUR  ~
00:00:00.719 ->  BREAK STOP  ~
00:00:00.775 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.832 ->  ERROR OCCUR  ~
00:00:00.886 ->  BREAK STOP  ~
00:00:00.943 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.998 ->  ERROR OCCUR  ~
00:00:00.052 ->  BREAK STOP  ~
00:00:00.109 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.164 ->  ERROR OCCUR  ~
00:00:00.218 ->  BREAK STOP  ~
00:00:00.273 ->  ERROR OCCUR  ~
00:00:00.327 ->  BREAK STOP  ~
00:00:00.384 ->  (111,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.438 ->  ERROR OCCUR  ~
00:00:00.493 ->  BREAK STOP  ~
00:00:00.552 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.606 ->  ERROR OCCUR  ~
00:00:00.661 ->  BREAK STOP  ~
00:00:00.716 ->  ERROR OCCUR  ~
00:00:00.770 ->  BREAK STOP  ~
00:00:00.827 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.882 ->  ERROR OCCUR  ~
00:00:00.936 ->  BREAK STOP  ~
00:00:00.991 ->  ERROR OCCUR  ~
00:00:00.046 ->  BREAK STOP  ~
00:00:00.100 ->  ERROR OCCUR  ~
00:00:00.154 ->  BREAK STOP  ~
00:00:00.211 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.269 ->  ERROR OCCUR  ~
00:00:00.323 ->  BREAK STOP  ~
00:00:00.379 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.435 ->  ERROR OCCUR  ~
00:00:00.489 ->  BREAK STOP  ~
00:00:00.543 ->  ERROR OCCUR  ~
00:00:00.599 ->  BREAK STOP  ~
00:00:00.653 ->  ERROR OCCUR  ~
00:00:00.707 ->  BREAK STOP  ~
00:00:00.764 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.819 ->  ERROR OCCUR  ~
00:00:00.873 ->  BREAK STOP  ~
00:00:00.930 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.988 ->  ERROR OCCUR  ~
00:00:00.042 ->  BREAK STOP  ~
00:00:00.097 ->  ERROR OCCUR  ~
00:00:00.152 ->  BREAK STOP  ~
00:00:00.208 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.263 ->  ERROR OCCUR  ~
00:00:00.317 ->  BREAK STOP  ~
00:00:00.375 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.429 ->  ERROR OCCUR  ~
00:00:00.484 ->  BREAK STOP  ~
00:00:00.539 ->  ERROR OCCUR  ~
00:00:00.593 ->  BREAK STOP  ~
00:00:00.650 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.708 ->  ERROR OCCUR  ~
00:00:00.762 ->  BREAK STOP  ~
00:00:00.819 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.873 ->  ERROR OCCUR  ~
00:00:00.928 ->  BREAK STOP  ~
00:00:00.983 ->  ERROR OCCUR  ~
00:00:00.037 ->  BREAK STOP  ~
00:00:00.094 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.149 ->  ERROR OCCUR  ~
00:00:00.203 ->  BREAK STOP  ~
00:00:00.260 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.315 ->  ERROR OCCUR  ~
00:00:00.369 ->  BREAK STOP  ~
00:00:00.422 ->  ERROR OCCUR  ~
00:00:00.477 ->  BREAK STOP  ~
00:00:00.533 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.588 ->  ERROR OCCUR  ~
00:00:00.644 ->  BREAK STOP  ~
00:00:00.700 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.754 ->  ERROR OCCUR  ~
00:00:00.809 ->  BREAK STOP  ~
00:00:00.865 ->  ERROR OCCUR  ~
00:00:00.919 ->  BREAK STOP  ~
00:00:00.973 ->  ERROR OCCUR  ~
00:00:00.028 ->  BREAK STOP  ~
00:00:00.085 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.142 ->  ERROR OCCUR  ~
00:00:00.196 ->  BREAK STOP  ~
00:00:00.252 ->  ERROR OCCUR  ~
00:00:00.306 ->  BREAK STOP  ~
00:00:00.361 ->  ERROR OCCUR  ~
00:00:00.416 ->  BREAK STOP  ~
00:00:00.470 ->  ERROR OCCUR  ~
00:00:00.524 ->  BREAK STOP  ~
00:00:00.579 ->  ERROR OCCUR  ~
00:00:00.634 ->  BREAK STOP  ~
00:00:00.689 ->  ERROR OCCUR  ~
00:00:00.743 ->  BREAK STOP  ~
00:00:00.799 ->  ERROR OCCUR  ~
00:00:00.853 ->  BREAK STOP  ~
00:00:00.907 ->  ERROR OCCUR  ~
00:00:00.964 ->  BREAK STOP  ~
00:00:00.020 ->  ERROR OCCUR  ~
00:00:00.074 ->  BREAK STOP  ~
00:00:00.128 ->  ERROR OCCUR  ~
00:00:00.183 ->  BREAK STOP  ~
00:00:00.238 ->  ERROR OCCUR  ~
