00:00:03.262 ->  SD OK~
00:00:03.341 ->  BREAK STOP~
00:00:03.598 ->  Controller Err~
00:00:04.856 ->  START~
00:00:33.408 ->  BREAK STOP  ~
00:00:33.465 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.520 ->  ERROR OCCUR  ~
00:00:33.575 ->  BREAK STOP  ~
00:00:33.633 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.689 ->  ERROR OCCUR  ~
00:00:33.743 ->  BREAK STOP  ~
00:00:33.800 ->  ERROR OCCUR  ~
00:00:33.855 ->  BREAK STOP  ~
00:00:33.912 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.970 ->  ERROR OCCUR  ~
00:00:34.025 ->  BREAK STOP  ~
00:00:34.082 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.139 ->  ERROR OCCUR  ~
00:00:34.194 ->  BREAK STOP  ~
00:00:34.249 ->  ERROR OCCUR  ~
00:00:34.305 ->  BREAK STOP  ~
00:00:34.360 ->  ERROR OCCUR  ~
00:00:34.415 ->  BREAK STOP  ~
00:00:34.472 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.528 ->  ERROR OCCUR  ~
00:00:34.583 ->  BREAK STOP  ~
00:00:34.640 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.700 ->  ERROR OCCUR  ~
00:00:34.754 ->  BREAK STOP  ~
00:00:34.810 ->  ERROR OCCUR  ~
00:00:34.866 ->  BREAK STOP  ~
00:00:34.921 ->  ERROR OCCUR  ~
00:00:34.976 ->  BREAK STOP  ~
00:00:35.034 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.090 ->  ERROR OCCUR  ~
00:00:35.145 ->  BREAK STOP  ~
00:00:35.203 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.259 ->  ERROR OCCUR  ~
00:00:35.314 ->  BREAK STOP  ~
00:00:35.369 ->  ERROR OCCUR  ~
00:00:35.428 ->  BREAK STOP  ~
00:00:35.483 ->  ERROR OCCUR  ~
00:00:35.538 ->  BREAK STOP  ~
00:00:35.596 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.652 ->  ERROR OCCUR  ~
00:00:35.707 ->  BREAK STOP  ~
00:00:35.765 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.820 ->  ERROR OCCUR  ~
00:00:35.875 ->  BREAK STOP  ~
00:00:35.932 ->  ERROR OCCUR  ~
00:00:35.987 ->  BREAK STOP  ~
00:00:36.044 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.101 ->  ERROR OCCUR  ~
00:00:36.158 ->  BREAK STOP  ~
00:00:36.215 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.272 ->  ERROR OCCUR  ~
00:00:36.327 ->  BREAK STOP  ~
00:00:36.382 ->  ERROR OCCUR  ~
00:00:36.438 ->  BREAK STOP  ~
00:00:36.495 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.551 ->  ERROR OCCUR  ~
00:00:36.606 ->  BREAK STOP  ~
00:00:36.664 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.720 ->  ERROR OCCUR  ~
00:00:36.775 ->  BREAK STOP  ~
00:00:36.831 ->  ERROR OCCUR  ~
00:00:36.889 ->  BREAK STOP  ~
00:00:36.944 ->  ERROR OCCUR  ~
00:00:37.00 ->  BREAK STOP  ~
00:00:37.057 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.113 ->  ERROR OCCUR  ~
00:00:37.169 ->  BREAK STOP  ~
00:00:37.226 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.282 ->  ERROR OCCUR  ~
00:00:37.338 ->  BREAK STOP  ~
00:00:37.393 ->  ERROR OCCUR  ~
00:00:37.448 ->  BREAK STOP  ~
00:00:37.506 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.562 ->  ERROR OCCUR  ~
00:00:37.619 ->  BREAK STOP  ~
00:00:37.677 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.733 ->  ERROR OCCUR  ~
00:00:37.788 ->  BREAK STOP  ~
00:00:37.843 ->  ERROR OCCUR  ~
00:00:37.899 ->  BREAK STOP  ~
00:00:37.957 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.012 ->  ERROR OCCUR  ~
00:00:38.068 ->  BREAK STOP  ~
00:00:38.125 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.181 ->  ERROR OCCUR  ~
00:00:38.237 ->  BREAK STOP  ~
00:00:38.292 ->  ERROR OCCUR  ~
00:00:38.350 ->  BREAK STOP  ~
00:00:38.408 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.463 ->  ERROR OCCUR  ~
00:00:38.518 ->  BREAK STOP  ~
00:00:38.577 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.632 ->  ERROR OCCUR  ~
00:00:38.687 ->  BREAK STOP  ~
00:00:38.744 ->  ERROR OCCUR  ~
00:00:38.798 ->  BREAK STOP  ~
00:00:38.856 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.912 ->  ERROR OCCUR  ~
00:00:38.967 ->  BREAK STOP  ~
00:00:39.024 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.083 ->  ERROR OCCUR  ~
00:00:39.138 ->  BREAK STOP  ~
00:00:39.193 ->  ERROR OCCUR  ~
00:00:39.248 ->  BREAK STOP  ~
00:00:39.306 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.362 ->  ERROR OCCUR  ~
00:00:39.417 ->  BREAK STOP  ~
00:00:39.475 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.530 ->  ERROR OCCUR  ~
00:00:39.585 ->  BREAK STOP  ~
00:00:39.642 ->  ERROR OCCUR  ~
00:00:39.697 ->  BREAK STOP  ~
00:00:39.754 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.812 ->  ERROR OCCUR  ~
00:00:39.867 ->  BREAK STOP  ~
00:00:39.924 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.981 ->  ERROR OCCUR  ~
00:00:40.036 ->  BREAK STOP  ~
00:00:40.091 ->  ERROR OCCUR  ~
00:00:40.146 ->  BREAK STOP  ~
00:00:40.202 ->  ERROR OCCUR  ~
00:00:40.257 ->  BREAK STOP  ~
00:00:40.314 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.370 ->  ERROR OCCUR  ~
00:00:40.425 ->  BREAK STOP  ~
00:00:40.485 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.542 ->  ERROR OCCUR  ~
00:00:40.597 ->  BREAK STOP  ~
00:00:40.652 ->  ERROR OCCUR  ~
00:00:40.708 ->  BREAK STOP  ~
00:00:40.765 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.821 ->  ERROR OCCUR  ~
00:00:40.877 ->  BREAK STOP  ~
00:00:40.934 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.989 ->  ERROR OCCUR  ~
00:00:41.044 ->  BREAK STOP  ~
00:00:41.102 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:41.158 ->  ERROR OCCUR  ~
00:00:41.216 ->  BREAK STOP  ~
00:00:41.274 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.329 ->  ERROR OCCUR  ~
00:00:41.384 ->  BREAK STOP  ~
00:00:41.442 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:41.498 ->  ERROR OCCUR  ~
00:00:41.553 ->  BREAK STOP  ~
00:00:41.609 ->  ERROR OCCUR  ~
00:00:41.664 ->  BREAK STOP  ~
00:00:41.719 ->  ERROR OCCUR  ~
00:00:41.775 ->  BREAK STOP  ~
00:00:41.833 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.888 ->  ERROR OCCUR  ~
00:00:41.947 ->  BREAK STOP  ~
00:00:42.004 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.060 ->  ERROR OCCUR  ~
00:00:42.115 ->  BREAK STOP  ~
00:00:42.173 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.228 ->  ERROR OCCUR  ~
00:00:42.284 ->  BREAK STOP  ~
00:00:42.340 ->  ERROR OCCUR  ~
00:00:42.395 ->  BREAK STOP  ~
00:00:42.452 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.508 ->  ERROR OCCUR  ~
00:00:42.563 ->  BREAK STOP  ~
00:00:42.621 ->  ERROR OCCUR  ~
00:00:42.677 ->  BREAK STOP  ~
00:00:42.735 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.790 ->  ERROR OCCUR  ~
00:00:42.846 ->  BREAK STOP  ~
00:00:42.903 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.959 ->  ERROR OCCUR  ~
00:00:43.015 ->  BREAK STOP  ~
00:00:43.072 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.127 ->  ERROR OCCUR  ~
00:00:43.183 ->  BREAK STOP  ~
00:00:43.239 ->  ERROR OCCUR  ~
00:00:43.294 ->  BREAK STOP  ~
00:00:43.355 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.410 ->  ERROR OCCUR  ~
00:00:43.465 ->  BREAK STOP  ~
00:00:43.523 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:43.579 ->  ERROR OCCUR  ~
00:00:43.634 ->  BREAK STOP  ~
00:00:43.692 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.747 ->  ERROR OCCUR  ~
00:00:43.802 ->  BREAK STOP  ~
00:00:43.859 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.916 ->  ERROR OCCUR  ~
00:00:43.971 ->  BREAK STOP  ~
00:00:44.032 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.087 ->  ERROR OCCUR  ~
00:00:44.142 ->  BREAK STOP  ~
00:00:44.198 ->  ERROR OCCUR  ~
00:00:44.254 ->  BREAK STOP  ~
00:00:44.311 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.367 ->  ERROR OCCUR  ~
00:00:44.422 ->  BREAK STOP  ~
00:00:44.478 ->  ERROR OCCUR  ~
00:00:44.533 ->  BREAK STOP  ~
00:00:44.589 ->  ERROR OCCUR  ~
00:00:44.644 ->  BREAK STOP  ~
00:00:44.700 ->  ERROR OCCUR  ~
00:00:44.755 ->  BREAK STOP  ~
00:00:44.815 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.871 ->  ERROR OCCUR  ~
00:00:44.926 ->  BREAK STOP  ~
00:00:44.984 ->  (107,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.040 ->  ERROR OCCUR  ~
00:00:45.108 ->  BREAK STOP  ~
00:00:45.165 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.220 ->  ERROR OCCUR  ~
00:00:45.276 ->  BREAK STOP  ~
00:00:45.332 ->  ERROR OCCUR  ~
00:00:45.386 ->  BREAK STOP  ~
00:00:45.443 ->  ERROR OCCUR  ~
00:00:45.498 ->  BREAK STOP  ~
00:00:45.557 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.614 ->  ERROR OCCUR  ~
00:00:45.669 ->  BREAK STOP  ~
00:00:45.726 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.782 ->  ERROR OCCUR  ~
00:00:45.837 ->  BREAK STOP  ~
00:00:45.893 ->  ERROR OCCUR  ~
00:00:45.947 ->  BREAK STOP  ~
00:00:46.004 ->  ERROR OCCUR  ~
00:00:46.059 ->  BREAK STOP  ~
00:00:46.116 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.172 ->  ERROR OCCUR  ~
00:00:46.227 ->  BREAK STOP  ~
00:00:46.287 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.343 ->  ERROR OCCUR  ~
00:00:46.398 ->  BREAK STOP  ~
00:00:46.454 ->  ERROR OCCUR  ~
00:00:46.510 ->  BREAK STOP  ~
00:00:46.567 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.623 ->  ERROR OCCUR  ~
00:00:46.679 ->  BREAK STOP  ~
00:00:46.736 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.792 ->  ERROR OCCUR  ~
00:00:46.848 ->  BREAK STOP  ~
00:00:46.903 ->  ERROR OCCUR  ~
00:00:46.958 ->  BREAK STOP  ~
00:00:47.019 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.075 ->  ERROR OCCUR  ~
00:00:47.130 ->  BREAK STOP  ~
00:00:47.187 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.244 ->  ERROR OCCUR  ~
00:00:47.299 ->  BREAK STOP  ~
00:00:47.354 ->  ERROR OCCUR  ~
00:00:47.410 ->  BREAK STOP  ~
00:00:47.468 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.523 ->  ERROR OCCUR  ~
00:00:47.579 ->  BREAK STOP  ~
00:00:47.637 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.695 ->  ERROR OCCUR  ~
00:00:47.751 ->  BREAK STOP  ~
00:00:47.807 ->  ERROR OCCUR  ~
00:00:47.862 ->  BREAK STOP  ~
00:00:47.920 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.976 ->  ERROR OCCUR  ~
00:00:48.031 ->  BREAK STOP  ~
00:00:48.089 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.144 ->  ERROR OCCUR  ~
00:00:48.199 ->  BREAK STOP  ~
00:00:48.256 ->  ERROR OCCUR  ~
00:00:48.311 ->  BREAK STOP  ~
00:00:48.368 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.427 ->  ERROR OCCUR  ~
00:00:48.482 ->  BREAK STOP  ~
00:00:48.540 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.595 ->  ERROR OCCUR  ~
00:00:48.651 ->  BREAK STOP  ~
00:00:48.707 ->  ERROR OCCUR  ~
00:00:48.762 ->  BREAK STOP  ~
