00:00:13.641 ->  SD OK~
00:00:13.726 ->  BREAK STOP~
00:00:13.988 ->  Controller Err~
00:00:15.254 ->  START~
00:00:46.206 ->  ERROR OCCUR  ~
00:00:46.267 ->  BREAK STOP  ~
00:00:46.330 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.392 ->  ERROR OCCUR  ~
00:00:46.452 ->  BREAK STOP  ~
00:00:46.514 ->  ERROR OCCUR  ~
00:00:46.574 ->  BREAK STOP  ~
00:00:46.636 ->  ERROR OCCUR  ~
00:00:46.696 ->  BREAK STOP  ~
00:00:46.758 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.822 ->  ERROR OCCUR  ~
00:00:46.883 ->  BREAK STOP  ~
00:00:46.945 ->  ERROR OCCUR  ~
00:00:47.005 ->  BREAK STOP  ~
00:00:47.066 ->  ERROR OCCUR  ~
00:00:47.127 ->  BREAK STOP  ~
00:00:47.188 ->  ERROR OCCUR  ~
00:00:47.249 ->  BREAK STOP  ~
00:00:47.309 ->  ERROR OCCUR  ~
00:00:47.371 ->  BREAK STOP  ~
00:00:47.433 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.495 ->  ERROR OCCUR  ~
00:00:47.555 ->  BREAK STOP  ~
00:00:47.619 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.682 ->  ERROR OCCUR  ~
00:00:47.742 ->  BREAK STOP  ~
00:00:47.806 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.867 ->  ERROR OCCUR  ~
00:00:47.928 ->  BREAK STOP  ~
00:00:47.989 ->  ERROR OCCUR  ~
00:00:48.050 ->  BREAK STOP  ~
00:00:48.113 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.175 ->  ERROR OCCUR  ~
00:00:48.235 ->  BREAK STOP  ~
00:00:48.299 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.360 ->  ERROR OCCUR  ~
00:00:48.420 ->  BREAK STOP  ~
00:00:48.485 ->  ERROR OCCUR  ~
00:00:48.545 ->  BREAK STOP  ~
00:00:48.609 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.669 ->  ERROR OCCUR  ~
00:00:48.731 ->  BREAK STOP  ~
00:00:48.792 ->  ERROR OCCUR  ~
00:00:48.852 ->  BREAK STOP  ~
00:00:48.914 ->  ERROR OCCUR  ~
00:00:48.974 ->  BREAK STOP  ~
00:00:49.038 ->  (106,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:49.099 ->  ERROR OCCUR  ~
00:00:49.160 ->  BREAK STOP  ~
00:00:49.223 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.287 ->  ERROR OCCUR  ~
00:00:49.348 ->  BREAK STOP  ~
00:00:49.411 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.472 ->  ERROR OCCUR  ~
00:00:49.533 ->  BREAK STOP  ~
00:00:49.594 ->  ERROR OCCUR  ~
00:00:49.655 ->  BREAK STOP  ~
00:00:49.716 ->  ERROR OCCUR  ~
00:00:49.777 ->  BREAK STOP  ~
00:00:49.840 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.901 ->  ERROR OCCUR  ~
00:00:49.963 ->  BREAK STOP  ~
00:00:50.025 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.089 ->  ERROR OCCUR  ~
00:00:50.150 ->  BREAK STOP  ~
00:00:50.211 ->  ERROR OCCUR  ~
00:00:50.272 ->  BREAK STOP  ~
00:00:50.335 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.397 ->  ERROR OCCUR  ~
00:00:50.457 ->  BREAK STOP  ~
00:00:50.519 ->  ERROR OCCUR  ~
00:00:50.579 ->  BREAK STOP  ~
00:00:50.640 ->  ERROR OCCUR  ~
00:00:50.702 ->  BREAK STOP  ~
00:00:50.764 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.826 ->  ERROR OCCUR  ~
00:00:50.889 ->  BREAK STOP  ~
00:00:50.953 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.014 ->  ERROR OCCUR  ~
00:00:51.075 ->  BREAK STOP  ~
00:00:51.137 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:51.198 ->  ERROR OCCUR  ~
00:00:51.260 ->  BREAK STOP  ~
00:00:51.322 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.384 ->  ERROR OCCUR  ~
00:00:51.445 ->  BREAK STOP  ~
00:00:51.508 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.569 ->  ERROR OCCUR  ~
00:00:51.633 ->  BREAK STOP  ~
00:00:51.694 ->  ERROR OCCUR  ~
00:00:51.755 ->  BREAK STOP  ~
00:00:51.816 ->  ERROR OCCUR  ~
00:00:51.876 ->  BREAK STOP  ~
00:00:51.940 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.001 ->  ERROR OCCUR  ~
00:00:52.063 ->  BREAK STOP  ~
00:00:52.125 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.200 ->  ERROR OCCUR  ~
00:00:52.261 ->  BREAK STOP  ~
00:00:52.323 ->  ERROR OCCUR  ~
00:00:52.383 ->  BREAK STOP  ~
00:00:52.447 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.510 ->  ERROR OCCUR  ~
00:00:52.571 ->  BREAK STOP  ~
00:00:52.632 ->  ERROR OCCUR  ~
00:00:52.692 ->  BREAK STOP  ~
00:00:52.756 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.816 ->  ERROR OCCUR  ~
00:00:52.878 ->  BREAK STOP  ~
00:00:52.940 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.002 ->  ERROR OCCUR  ~
00:00:53.062 ->  BREAK STOP  ~
00:00:53.124 ->  ERROR OCCUR  ~
00:00:53.184 ->  BREAK STOP  ~
00:00:53.246 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.311 ->  ERROR OCCUR  ~
00:00:53.371 ->  BREAK STOP  ~
00:00:53.434 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.495 ->  ERROR OCCUR  ~
00:00:53.556 ->  BREAK STOP  ~
00:00:53.619 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.681 ->  ERROR OCCUR  ~
00:00:53.741 ->  BREAK STOP  ~
00:00:53.805 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.865 ->  ERROR OCCUR  ~
00:00:53.925 ->  BREAK STOP  ~
00:00:53.987 ->  ERROR OCCUR  ~
00:00:54.050 ->  BREAK STOP  ~
00:00:54.114 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.175 ->  ERROR OCCUR  ~
00:00:54.236 ->  BREAK STOP  ~
00:00:54.298 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:54.360 ->  ERROR OCCUR  ~
00:00:54.421 ->  BREAK STOP  ~
00:00:54.483 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.545 ->  ERROR OCCUR  ~
00:00:54.605 ->  BREAK STOP  ~
00:00:54.669 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.730 ->  ERROR OCCUR  ~
00:00:54.794 ->  BREAK STOP  ~
00:00:54.855 ->  ERROR OCCUR  ~
00:00:54.916 ->  BREAK STOP  ~
00:00:54.977 ->  ERROR OCCUR  ~
00:00:55.037 ->  BREAK STOP  ~
00:00:55.101 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:55.162 ->  ERROR OCCUR  ~
00:00:55.223 ->  BREAK STOP  ~
00:00:55.286 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:55.348 ->  ERROR OCCUR  ~
00:00:55.409 ->  BREAK STOP  ~
00:00:55.470 ->  ERROR OCCUR  ~
00:00:55.531 ->  BREAK STOP  ~
00:00:55.593 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:55.658 ->  ERROR OCCUR  ~
00:00:55.718 ->  BREAK STOP  ~
00:00:55.780 ->  ERROR OCCUR  ~
00:00:55.840 ->  BREAK STOP  ~
00:00:55.902 ->  ERROR OCCUR  ~
00:00:55.962 ->  BREAK STOP  ~
00:00:56.026 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:56.087 ->  ERROR OCCUR  ~
00:00:56.147 ->  BREAK STOP  ~
00:00:56.211 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:56.272 ->  ERROR OCCUR  ~
00:00:56.333 ->  BREAK STOP  ~
00:00:56.394 ->  ERROR OCCUR  ~
00:00:56.458 ->  BREAK STOP  ~
00:00:56.519 ->  ERROR OCCUR  ~
00:00:56.580 ->  BREAK STOP  ~
00:00:56.643 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:56.705 ->  ERROR OCCUR  ~
00:00:56.765 ->  BREAK STOP  ~
00:00:56.828 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:56.890 ->  ERROR OCCUR  ~
00:00:56.950 ->  BREAK STOP  ~
00:00:57.012 ->  ERROR OCCUR  ~
00:00:57.072 ->  BREAK STOP  ~
00:00:57.136 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:57.197 ->  ERROR OCCUR  ~
00:00:57.261 ->  BREAK STOP  ~
00:00:57.323 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:57.384 ->  ERROR OCCUR  ~
00:00:57.445 ->  BREAK STOP  ~
00:00:57.507 ->  ERROR OCCUR  ~
00:00:57.568 ->  BREAK STOP  ~
00:00:57.630 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:57.692 ->  ERROR OCCUR  ~
00:00:57.753 ->  BREAK STOP  ~
00:00:57.816 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:57.877 ->  ERROR OCCUR  ~
00:00:57.938 ->  BREAK STOP  ~
00:00:57.999 ->  ERROR OCCUR  ~
00:00:58.062 ->  BREAK STOP  ~
00:00:58.126 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:58.187 ->  ERROR OCCUR  ~
00:00:58.249 ->  BREAK STOP  ~
00:00:58.311 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:58.373 ->  ERROR OCCUR  ~
00:00:58.433 ->  BREAK STOP  ~
00:00:58.494 ->  ERROR OCCUR  ~
00:00:58.556 ->  BREAK STOP  ~
00:00:58.616 ->  ERROR OCCUR  ~
00:00:58.678 ->  BREAK STOP  ~
00:00:58.739 ->  ERROR OCCUR  ~
00:00:58.800 ->  BREAK STOP  ~
00:00:58.862 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:58.927 ->  ERROR OCCUR  ~
00:00:58.987 ->  BREAK STOP  ~
00:00:59.049 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:59.112 ->  ERROR OCCUR  ~
00:00:59.172 ->  BREAK STOP  ~
00:00:59.235 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:59.296 ->  ERROR OCCUR  ~
00:00:59.357 ->  BREAK STOP  ~
00:00:59.419 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:59.481 ->  ERROR OCCUR  ~
00:00:59.542 ->  BREAK STOP  ~
00:00:59.604 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:59.668 ->  ERROR OCCUR  ~
00:00:59.728 ->  BREAK STOP  ~
00:00:59.792 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:59.853 ->  ERROR OCCUR  ~
00:00:59.914 ->  BREAK STOP  ~
00:00:59.975 ->  ERROR OCCUR  ~
00:01:00.036 ->  BREAK STOP  ~
00:01:00.098 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:00.160 ->  ERROR OCCUR  ~
00:01:00.221 ->  BREAK STOP  ~
00:01:00.281 ->  ERROR OCCUR  ~
00:01:00.342 ->  BREAK STOP  ~
00:01:00.403 ->  ERROR OCCUR  ~
00:01:00.467 ->  BREAK STOP  ~
00:01:00.530 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:00.592 ->  ERROR OCCUR  ~
00:01:00.652 ->  BREAK STOP  ~
00:01:00.715 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:00.777 ->  ERROR OCCUR  ~
00:01:00.837 ->  BREAK STOP  ~
00:01:00.898 ->  ERROR OCCUR  ~
00:01:00.959 ->  BREAK STOP  ~
00:01:01.022 ->  (109,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:01.084 ->  ERROR OCCUR  ~
00:01:01.145 ->  BREAK STOP  ~
00:01:01.208 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:01.272 ->  ERROR OCCUR  ~
00:01:01.333 ->  BREAK STOP  ~
00:01:01.394 ->  ERROR OCCUR  ~
00:01:01.455 ->  BREAK STOP  ~
00:01:01.518 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:01.580 ->  ERROR OCCUR  ~
00:01:01.640 ->  BREAK STOP  ~
00:01:01.702 ->  ERROR OCCUR  ~
00:01:01.763 ->  BREAK STOP  ~
00:01:01.824 ->  ERROR OCCUR  ~
00:01:01.885 ->  BREAK STOP  ~
00:01:01.947 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:02.010 ->  ERROR OCCUR  ~
00:01:02.073 ->  BREAK STOP  ~
00:01:02.136 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:02.197 ->  ERROR OCCUR  ~
00:01:02.259 ->  BREAK STOP  ~
00:01:02.321 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:02.383 ->  ERROR OCCUR  ~
00:01:02.444 ->  BREAK STOP  ~
00:01:02.507 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:02.568 ->  ERROR OCCUR  ~
00:01:02.629 ->  BREAK STOP  ~
00:01:02.692 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:02.754 ->  ERROR OCCUR  ~
00:01:02.817 ->  BREAK STOP  ~
00:01:02.878 ->  ERROR OCCUR  ~
00:01:02.940 ->  BREAK STOP  ~
00:01:03.002 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:03.065 ->  ERROR OCCUR  ~
00:01:03.125 ->  BREAK STOP  ~
00:01:03.188 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:03.250 ->  ERROR OCCUR  ~
00:01:03.310 ->  BREAK STOP  ~
00:01:03.372 ->  ERROR OCCUR  ~
00:01:03.432 ->  BREAK STOP  ~
00:01:03.496 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:03.557 ->  ERROR OCCUR  ~
00:01:03.621 ->  BREAK STOP  ~
00:01:03.684 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:03.746 ->  ERROR OCCUR  ~
00:01:03.806 ->  BREAK STOP  ~
00:01:03.867 ->  ERROR OCCUR  ~
00:01:03.929 ->  BREAK STOP  ~
00:01:03.991 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:04.053 ->  ERROR OCCUR  ~
00:01:04.114 ->  BREAK STOP  ~
00:01:04.177 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:04.238 ->  ERROR OCCUR  ~
00:01:04.300 ->  BREAK STOP  ~
00:01:04.362 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:04.427 ->  ERROR OCCUR  ~
00:01:04.487 ->  BREAK STOP  ~
00:01:04.550 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:04.612 ->  ERROR OCCUR  ~
00:01:04.672 ->  BREAK STOP  ~
00:01:04.736 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:04.797 ->  ERROR OCCUR  ~
00:01:04.859 ->  BREAK STOP  ~
00:01:04.920 ->  ERROR OCCUR  ~
00:01:04.980 ->  BREAK STOP  ~
00:01:05.044 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.105 ->  ERROR OCCUR  ~
00:01:05.169 ->  BREAK STOP  ~
00:01:05.229 ->  ERROR OCCUR  ~
00:01:05.291 ->  BREAK STOP  ~
00:01:05.352 ->  ERROR OCCUR  ~
00:01:05.413 ->  BREAK STOP  ~
00:01:05.476 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.537 ->  ERROR OCCUR  ~
00:01:05.598 ->  BREAK STOP  ~
00:01:05.660 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.722 ->  ERROR OCCUR  ~
00:01:05.783 ->  BREAK STOP  ~
00:01:05.844 ->  ERROR OCCUR  ~
00:01:05.904 ->  BREAK STOP  ~
00:01:05.968 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.041 ->  ERROR OCCUR  ~
00:01:06.104 ->  BREAK STOP  ~
00:01:06.169 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.233 ->  ERROR OCCUR  ~
00:01:06.295 ->  BREAK STOP  ~
00:01:06.361 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.424 ->  ERROR OCCUR  ~
00:01:06.487 ->  BREAK STOP  ~
00:01:06.552 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.616 ->  ERROR OCCUR  ~
00:01:06.678 ->  BREAK STOP  ~
00:01:06.742 ->  ERROR OCCUR  ~
00:01:06.807 ->  BREAK STOP  ~
00:01:06.873 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.936 ->  ERROR OCCUR  ~
00:01:06.999 ->  BREAK STOP  ~
00:01:07.064 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:07.129 ->  ERROR OCCUR  ~
00:01:07.206 ->  BREAK STOP  ~
00:01:07.269 ->  ERROR OCCUR  ~
00:01:07.332 ->  BREAK STOP  ~
00:01:07.395 ->  ERROR OCCUR  ~
00:01:07.459 ->  BREAK STOP  ~
00:01:07.524 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:07.588 ->  ERROR OCCUR  ~
00:01:07.653 ->  BREAK STOP  ~
00:01:07.718 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:07.782 ->  ERROR OCCUR  ~
00:01:07.845 ->  BREAK STOP  ~
00:01:07.910 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:07.974 ->  ERROR OCCUR  ~
00:01:08.036 ->  BREAK STOP  ~
00:01:08.102 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:08.165 ->  ERROR OCCUR  ~
00:01:08.228 ->  BREAK STOP  ~
00:01:08.293 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:08.357 ->  ERROR OCCUR  ~
00:01:08.422 ->  BREAK STOP  ~
00:01:08.486 ->  ERROR OCCUR  ~
00:01:08.549 ->  BREAK STOP  ~
00:01:08.615 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:08.678 ->  ERROR OCCUR  ~
00:01:08.741 ->  BREAK STOP  ~
00:01:08.804 ->  ERROR OCCUR  ~
00:01:08.868 ->  BREAK STOP  ~
00:01:08.931 ->  ERROR OCCUR  ~
00:01:08.994 ->  BREAK STOP  ~
00:01:09.059 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:09.123 ->  ERROR OCCUR  ~
00:01:09.186 ->  BREAK STOP  ~
00:01:09.251 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:09.317 ->  ERROR OCCUR  ~
00:01:09.380 ->  BREAK STOP  ~
00:01:09.445 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:09.509 ->  ERROR OCCUR  ~
00:01:09.572 ->  BREAK STOP  ~
00:01:09.637 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:09.700 ->  ERROR OCCUR  ~
00:01:09.764 ->  BREAK STOP  ~
00:01:09.827 ->  ERROR OCCUR  ~
00:01:09.891 ->  BREAK STOP  ~
00:01:09.955 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:10.019 ->  ERROR OCCUR  ~
00:01:10.084 ->  BREAK STOP  ~
00:01:10.149 ->  ERROR OCCUR  ~
00:01:10.211 ->  BREAK STOP  ~
00:01:10.275 ->  ERROR OCCUR  ~
00:01:10.337 ->  BREAK STOP  ~
00:01:10.403 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:10.466 ->  ERROR OCCUR  ~
00:01:10.530 ->  BREAK STOP  ~
00:01:10.595 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:10.659 ->  ERROR OCCUR  ~
00:01:10.721 ->  BREAK STOP  ~
00:01:10.785 ->  ERROR OCCUR  ~
00:01:10.848 ->  BREAK STOP  ~
00:01:10.912 ->  ERROR OCCUR  ~
00:01:10.977 ->  BREAK STOP  ~
00:01:11.042 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:11.106 ->  ERROR OCCUR  ~
00:01:11.169 ->  BREAK STOP  ~
00:01:11.234 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:11.298 ->  ERROR OCCUR  ~
00:01:11.360 ->  BREAK STOP  ~
00:01:11.425 ->  ERROR OCCUR  ~
00:01:11.487 ->  BREAK STOP  ~
00:01:11.550 ->  ERROR OCCUR  ~
00:01:11.613 ->  BREAK STOP  ~
00:01:11.678 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:11.742 ->  ERROR OCCUR  ~
00:01:11.803 ->  BREAK STOP  ~
00:01:11.868 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:11.931 ->  ERROR OCCUR  ~
00:01:11.994 ->  BREAK STOP  ~
00:01:12.059 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:12.123 ->  ERROR OCCUR  ~
00:01:12.185 ->  BREAK STOP  ~
00:01:12.251 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:12.314 ->  ERROR OCCUR  ~
00:01:12.377 ->  BREAK STOP  ~
00:01:12.440 ->  ERROR OCCUR  ~
00:01:12.504 ->  BREAK STOP  ~
00:01:12.568 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:12.635 ->  ERROR OCCUR  ~
00:01:12.697 ->  BREAK STOP  ~
00:01:12.761 ->  ERROR OCCUR  ~
00:01:12.823 ->  BREAK STOP  ~
00:01:12.889 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:12.952 ->  ERROR OCCUR  ~
00:01:13.015 ->  BREAK STOP  ~
00:01:13.078 ->  ERROR OCCUR  ~
00:01:13.142 ->  BREAK STOP  ~
00:01:13.204 ->  ERROR OCCUR  ~
00:01:13.268 ->  BREAK STOP  ~
00:01:13.331 ->  ERROR OCCUR  ~
00:01:13.394 ->  BREAK STOP  ~
00:01:13.461 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:13.525 ->  ERROR OCCUR  ~
00:01:13.588 ->  BREAK STOP  ~
00:01:13.654 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:13.717 ->  ERROR OCCUR  ~
00:01:13.780 ->  BREAK STOP  ~
00:01:13.843 ->  ERROR OCCUR  ~
00:01:13.907 ->  BREAK STOP  ~
00:01:13.971 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:14.036 ->  ERROR OCCUR  ~
00:01:14.098 ->  BREAK STOP  ~
00:01:14.164 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:14.227 ->  ERROR OCCUR  ~
00:01:14.288 ->  BREAK STOP  ~
00:01:14.353 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:14.417 ->  ERROR OCCUR  ~
00:01:14.480 ->  BREAK STOP  ~
00:01:14.544 ->  ERROR OCCUR  ~
00:01:14.606 ->  BREAK STOP  ~
00:01:14.670 ->  ERROR OCCUR  ~
00:01:14.733 ->  BREAK STOP  ~
00:01:14.798 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:14.861 ->  ERROR OCCUR  ~
00:01:14.925 ->  BREAK STOP  ~
00:01:14.990 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:15.056 ->  ERROR OCCUR  ~
00:01:15.119 ->  BREAK STOP  ~
00:01:15.183 ->  ERROR OCCUR  ~
00:01:15.245 ->  BREAK STOP  ~
00:01:15.309 ->  ERROR OCCUR  ~
00:01:15.372 ->  BREAK STOP  ~
00:01:15.438 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:15.501 ->  ERROR OCCUR  ~
00:01:15.564 ->  BREAK STOP  ~
00:01:15.627 ->  ERROR OCCUR  ~
00:01:15.691 ->  BREAK STOP  ~
00:01:15.754 ->  ERROR OCCUR  ~
00:01:15.816 ->  BREAK STOP  ~
00:01:15.882 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:15.949 ->  ERROR OCCUR  ~
00:01:16.011 ->  BREAK STOP  ~
00:01:16.077 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:16.140 ->  ERROR OCCUR  ~
00:01:16.203 ->  BREAK STOP  ~
00:01:16.267 ->  ERROR OCCUR  ~
00:01:16.329 ->  BREAK STOP  ~
00:01:16.393 ->  ERROR OCCUR  ~
00:01:16.456 ->  BREAK STOP  ~
00:01:16.521 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:16.585 ->  ERROR OCCUR  ~
00:01:16.648 ->  BREAK STOP  ~
00:01:16.713 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:16.779 ->  ERROR OCCUR  ~
00:01:16.843 ->  BREAK STOP  ~
00:01:16.907 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:16.972 ->  ERROR OCCUR  ~
00:01:17.034 ->  BREAK STOP  ~
00:01:17.100 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:17.163 ->  ERROR OCCUR  ~
00:01:17.225 ->  BREAK STOP  ~
00:01:17.290 ->  ERROR OCCUR  ~
00:01:17.352 ->  BREAK STOP  ~
00:01:17.418 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:17.481 ->  ERROR OCCUR  ~
00:01:17.544 ->  BREAK STOP  ~
00:01:17.611 ->  ERROR OCCUR  ~
00:01:17.674 ->  BREAK STOP  ~
00:01:17.736 ->  ERROR OCCUR  ~
00:01:17.800 ->  BREAK STOP  ~
00:01:17.865 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:17.929 ->  ERROR OCCUR  ~
00:01:17.991 ->  BREAK STOP  ~
