00:00:03.293 ->  SD OK~
00:00:03.378 ->  BREAK STOP~
00:00:03.640 ->  Controller Err~
00:00:04.904 ->  START~
00:00:36.088 ->  ERROR OCCUR  ~
00:00:36.149 ->  BREAK STOP  ~
00:00:36.212 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.274 ->  ERROR OCCUR  ~
00:00:36.334 ->  BREAK STOP  ~
00:00:36.398 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.458 ->  ERROR OCCUR  ~
00:00:36.519 ->  BREAK STOP  ~
00:00:36.581 ->  ERROR OCCUR  ~
00:00:36.643 ->  BREAK STOP  ~
00:00:36.707 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.767 ->  ERROR OCCUR  ~
00:00:36.828 ->  BREAK STOP  ~
00:00:36.889 ->  ERROR OCCUR  ~
00:00:36.951 ->  BREAK STOP  ~
00:00:37.011 ->  ERROR OCCUR  ~
00:00:37.071 ->  BREAK STOP  ~
00:00:37.135 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.196 ->  ERROR OCCUR  ~
00:00:37.257 ->  BREAK STOP  ~
00:00:37.320 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.381 ->  ERROR OCCUR  ~
00:00:37.444 ->  BREAK STOP  ~
00:00:37.506 ->  ERROR OCCUR  ~
00:00:37.567 ->  BREAK STOP  ~
00:00:37.627 ->  ERROR OCCUR  ~
00:00:37.689 ->  BREAK STOP  ~
00:00:37.751 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.813 ->  ERROR OCCUR  ~
00:00:37.874 ->  BREAK STOP  ~
00:00:37.937 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.998 ->  ERROR OCCUR  ~
00:00:38.060 ->  BREAK STOP  ~
00:00:38.121 ->  ERROR OCCUR  ~
00:00:38.181 ->  BREAK STOP  ~
00:00:38.245 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.308 ->  ERROR OCCUR  ~
00:00:38.369 ->  BREAK STOP  ~
00:00:38.432 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.494 ->  ERROR OCCUR  ~
00:00:38.555 ->  BREAK STOP  ~
00:00:38.616 ->  ERROR OCCUR  ~
00:00:38.677 ->  BREAK STOP  ~
00:00:38.739 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.801 ->  ERROR OCCUR  ~
00:00:38.862 ->  BREAK STOP  ~
00:00:38.925 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.986 ->  ERROR OCCUR  ~
00:00:39.050 ->  BREAK STOP  ~
00:00:39.111 ->  ERROR OCCUR  ~
00:00:39.173 ->  BREAK STOP  ~
00:00:39.235 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.297 ->  ERROR OCCUR  ~
00:00:39.357 ->  BREAK STOP  ~
00:00:39.420 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.482 ->  ERROR OCCUR  ~
00:00:39.542 ->  BREAK STOP  ~
00:00:39.604 ->  ERROR OCCUR  ~
00:00:39.665 ->  BREAK STOP  ~
00:00:39.726 ->  ERROR OCCUR  ~
00:00:39.787 ->  BREAK STOP  ~
00:00:39.849 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.914 ->  ERROR OCCUR  ~
00:00:39.974 ->  BREAK STOP  ~
00:00:40.038 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.099 ->  ERROR OCCUR  ~
00:00:40.160 ->  BREAK STOP  ~
00:00:40.223 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.285 ->  ERROR OCCUR  ~
00:00:40.345 ->  BREAK STOP  ~
00:00:40.409 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:40.470 ->  ERROR OCCUR  ~
00:00:40.530 ->  BREAK STOP  ~
00:00:40.594 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.657 ->  ERROR OCCUR  ~
00:00:40.718 ->  BREAK STOP  ~
00:00:40.781 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.843 ->  ERROR OCCUR  ~
00:00:40.904 ->  BREAK STOP  ~
00:00:40.965 ->  ERROR OCCUR  ~
00:00:41.026 ->  BREAK STOP  ~
00:00:41.086 ->  ERROR OCCUR  ~
00:00:41.148 ->  BREAK STOP  ~
00:00:41.210 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.272 ->  ERROR OCCUR  ~
00:00:41.333 ->  BREAK STOP  ~
00:00:41.396 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.460 ->  ERROR OCCUR  ~
00:00:41.521 ->  BREAK STOP  ~
00:00:41.584 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.646 ->  ERROR OCCUR  ~
00:00:41.706 ->  BREAK STOP  ~
00:00:41.769 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:41.831 ->  ERROR OCCUR  ~
00:00:41.891 ->  BREAK STOP  ~
00:00:41.955 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.016 ->  ERROR OCCUR  ~
00:00:42.077 ->  BREAK STOP  ~
00:00:42.140 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.204 ->  ERROR OCCUR  ~
00:00:42.264 ->  BREAK STOP  ~
00:00:42.328 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.389 ->  ERROR OCCUR  ~
00:00:42.449 ->  BREAK STOP  ~
00:00:42.511 ->  ERROR OCCUR  ~
00:00:42.571 ->  BREAK STOP  ~
00:00:42.634 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.695 ->  ERROR OCCUR  ~
00:00:42.756 ->  BREAK STOP  ~
00:00:42.817 ->  ERROR OCCUR  ~
00:00:42.878 ->  BREAK STOP  ~
00:00:42.939 ->  ERROR OCCUR  ~
00:00:43.002 ->  BREAK STOP  ~
00:00:43.065 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.126 ->  ERROR OCCUR  ~
00:00:43.188 ->  BREAK STOP  ~
00:00:43.250 ->  (107,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.312 ->  ERROR OCCUR  ~
00:00:43.372 ->  BREAK STOP  ~
00:00:43.436 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.497 ->  ERROR OCCUR  ~
00:00:43.557 ->  BREAK STOP  ~
00:00:43.618 ->  ERROR OCCUR  ~
00:00:43.679 ->  BREAK STOP  ~
00:00:43.742 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.806 ->  ERROR OCCUR  ~
00:00:43.867 ->  BREAK STOP  ~
00:00:43.930 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:43.991 ->  ERROR OCCUR  ~
00:00:44.052 ->  BREAK STOP  ~
00:00:44.114 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.177 ->  ERROR OCCUR  ~
00:00:44.237 ->  BREAK STOP  ~
00:00:44.301 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.361 ->  ERROR OCCUR  ~
00:00:44.423 ->  BREAK STOP  ~
00:00:44.484 ->  ERROR OCCUR  ~
00:00:44.548 ->  BREAK STOP  ~
00:00:44.610 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.672 ->  ERROR OCCUR  ~
00:00:44.733 ->  BREAK STOP  ~
00:00:44.794 ->  ERROR OCCUR  ~
00:00:44.855 ->  BREAK STOP  ~
00:00:44.916 ->  ERROR OCCUR  ~
00:00:44.977 ->  BREAK STOP  ~
00:00:45.040 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.102 ->  ERROR OCCUR  ~
00:00:45.162 ->  BREAK STOP  ~
00:00:45.225 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.287 ->  ERROR OCCUR  ~
00:00:45.350 ->  BREAK STOP  ~
00:00:45.413 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:45.474 ->  ERROR OCCUR  ~
00:00:45.536 ->  BREAK STOP  ~
00:00:45.598 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.660 ->  ERROR OCCUR  ~
00:00:45.720 ->  BREAK STOP  ~
00:00:45.784 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.845 ->  ERROR OCCUR  ~
00:00:45.906 ->  BREAK STOP  ~
00:00:45.968 ->  ERROR OCCUR  ~
00:00:46.028 ->  BREAK STOP  ~
00:00:46.092 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.155 ->  ERROR OCCUR  ~
00:00:46.217 ->  BREAK STOP  ~
00:00:46.279 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.341 ->  ERROR OCCUR  ~
00:00:46.402 ->  BREAK STOP  ~
00:00:46.464 ->  ERROR OCCUR  ~
00:00:46.524 ->  BREAK STOP  ~
00:00:46.587 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.648 ->  ERROR OCCUR  ~
00:00:46.709 ->  BREAK STOP  ~
00:00:46.772 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:46.834 ->  ERROR OCCUR  ~
00:00:46.898 ->  BREAK STOP  ~
00:00:46.958 ->  ERROR OCCUR  ~
00:00:47.020 ->  BREAK STOP  ~
00:00:47.082 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.143 ->  ERROR OCCUR  ~
00:00:47.205 ->  BREAK STOP  ~
00:00:47.267 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.329 ->  ERROR OCCUR  ~
00:00:47.390 ->  BREAK STOP  ~
00:00:47.452 ->  ERROR OCCUR  ~
00:00:47.512 ->  BREAK STOP  ~
00:00:47.575 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.636 ->  ERROR OCCUR  ~
00:00:47.699 ->  BREAK STOP  ~
00:00:47.763 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:47.824 ->  ERROR OCCUR  ~
00:00:47.885 ->  BREAK STOP  ~
00:00:47.946 ->  ERROR OCCUR  ~
00:00:48.008 ->  BREAK STOP  ~
00:00:48.069 ->  ERROR OCCUR  ~
00:00:48.130 ->  BREAK STOP  ~
00:00:48.191 ->  ERROR OCCUR  ~
00:00:48.251 ->  BREAK STOP  ~
00:00:48.315 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:48.376 ->  ERROR OCCUR  ~
00:00:48.437 ->  BREAK STOP  ~
00:00:48.498 ->  ERROR OCCUR  ~
00:00:48.562 ->  BREAK STOP  ~
00:00:48.623 ->  ERROR OCCUR  ~
00:00:48.684 ->  BREAK STOP  ~
00:00:48.744 ->  ERROR OCCUR  ~
00:00:48.805 ->  BREAK STOP  ~
00:00:48.867 ->  ERROR OCCUR  ~
00:00:48.927 ->  BREAK STOP  ~
00:00:48.989 ->  ERROR OCCUR  ~
00:00:49.064 ->  BREAK STOP  ~
00:00:49.127 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.188 ->  ERROR OCCUR  ~
00:00:49.249 ->  BREAK STOP  ~
00:00:49.311 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:49.373 ->  ERROR OCCUR  ~
00:00:49.435 ->  BREAK STOP  ~
00:00:49.499 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.560 ->  ERROR OCCUR  ~
00:00:49.620 ->  BREAK STOP  ~
00:00:49.683 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.744 ->  ERROR OCCUR  ~
00:00:49.805 ->  BREAK STOP  ~
00:00:49.868 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:49.930 ->  ERROR OCCUR  ~
00:00:49.990 ->  BREAK STOP  ~
00:00:50.053 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.114 ->  ERROR OCCUR  ~
00:00:50.177 ->  BREAK STOP  ~
00:00:50.240 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.301 ->  ERROR OCCUR  ~
00:00:50.362 ->  BREAK STOP  ~
00:00:50.423 ->  ERROR OCCUR  ~
00:00:50.484 ->  BREAK STOP  ~
00:00:50.547 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.609 ->  ERROR OCCUR  ~
00:00:50.669 ->  BREAK STOP  ~
00:00:50.732 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:50.793 ->  ERROR OCCUR  ~
00:00:50.853 ->  BREAK STOP  ~
00:00:50.917 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:50.981 ->  ERROR OCCUR  ~
00:00:51.042 ->  BREAK STOP  ~
00:00:51.104 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.166 ->  ERROR OCCUR  ~
00:00:51.226 ->  BREAK STOP  ~
00:00:51.288 ->  ERROR OCCUR  ~
00:00:51.349 ->  BREAK STOP  ~
00:00:51.409 ->  ERROR OCCUR  ~
00:00:51.470 ->  BREAK STOP  ~
00:00:51.533 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.595 ->  ERROR OCCUR  ~
00:00:51.655 ->  BREAK STOP  ~
00:00:51.719 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:51.782 ->  ERROR OCCUR  ~
00:00:51.843 ->  BREAK STOP  ~
00:00:51.904 ->  ERROR OCCUR  ~
00:00:51.965 ->  BREAK STOP  ~
00:00:52.028 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.089 ->  ERROR OCCUR  ~
00:00:52.150 ->  BREAK STOP  ~
00:00:52.213 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.275 ->  ERROR OCCUR  ~
00:00:52.335 ->  BREAK STOP  ~
00:00:52.399 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.459 ->  ERROR OCCUR  ~
00:00:52.523 ->  BREAK STOP  ~
00:00:52.584 ->  ERROR OCCUR  ~
00:00:52.645 ->  BREAK STOP  ~
00:00:52.706 ->  ERROR OCCUR  ~
00:00:52.766 ->  BREAK STOP  ~
00:00:52.830 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:52.891 ->  ERROR OCCUR  ~
00:00:52.952 ->  BREAK STOP  ~
00:00:53.015 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.076 ->  ERROR OCCUR  ~
00:00:53.137 ->  BREAK STOP  ~
00:00:53.198 ->  ERROR OCCUR  ~
00:00:53.259 ->  BREAK STOP  ~
00:00:53.322 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.386 ->  ERROR OCCUR  ~
00:00:53.446 ->  BREAK STOP  ~
00:00:53.510 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.571 ->  ERROR OCCUR  ~
00:00:53.632 ->  BREAK STOP  ~
00:00:53.693 ->  ERROR OCCUR  ~
00:00:53.753 ->  BREAK STOP  ~
00:00:53.816 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:53.878 ->  ERROR OCCUR  ~
00:00:53.939 ->  BREAK STOP  ~
00:00:54.001 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.063 ->  ERROR OCCUR  ~
00:00:54.126 ->  BREAK STOP  ~
00:00:54.188 ->  ERROR OCCUR  ~
00:00:54.248 ->  BREAK STOP  ~
00:00:54.309 ->  ERROR OCCUR  ~
00:00:54.370 ->  BREAK STOP  ~
00:00:54.431 ->  ERROR OCCUR  ~
00:00:54.492 ->  BREAK STOP  ~
00:00:54.555 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.616 ->  ERROR OCCUR  ~
00:00:54.677 ->  BREAK STOP  ~
00:00:54.739 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.801 ->  ERROR OCCUR  ~
00:00:54.862 ->  BREAK STOP  ~
00:00:54.925 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:54.984 ->  ERROR OCCUR  ~
00:00:55.045 ->  BREAK STOP  ~
00:00:55.106 ->  ERROR OCCUR  ~
00:00:55.166 ->  BREAK STOP  ~
00:00:55.228 ->  ERROR OCCUR  ~
00:00:55.288 ->  BREAK STOP  ~
00:00:55.350 ->  ERROR OCCUR  ~
00:00:55.410 ->  BREAK STOP  ~
00:00:55.471 ->  ERROR OCCUR  ~
00:00:55.531 ->  BREAK STOP  ~
00:00:55.595 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:55.656 ->  ERROR OCCUR  ~
00:00:55.716 ->  BREAK STOP  ~
00:00:55.791 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:55.855 ->  ERROR OCCUR  ~
00:00:55.917 ->  BREAK STOP  ~
00:00:55.981 ->  ERROR OCCUR  ~
00:00:56.044 ->  BREAK STOP  ~
00:00:56.109 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:56.172 ->  ERROR OCCUR  ~
00:00:56.235 ->  BREAK STOP  ~
00:00:56.299 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:56.363 ->  ERROR OCCUR  ~
00:00:56.426 ->  BREAK STOP  ~
00:00:56.491 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:56.556 ->  ERROR OCCUR  ~
00:00:56.620 ->  BREAK STOP  ~
00:00:56.684 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:56.748 ->  ERROR OCCUR  ~
00:00:56.811 ->  BREAK STOP  ~
00:00:56.873 ->  ERROR OCCUR  ~
00:00:56.937 ->  BREAK STOP  ~
00:00:57.001 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:57.066 ->  ERROR OCCUR  ~
00:00:57.128 ->  BREAK STOP  ~
00:00:57.192 ->  ERROR OCCUR  ~
00:00:57.254 ->  BREAK STOP  ~
00:00:57.318 ->  ERROR OCCUR  ~
00:00:57.380 ->  BREAK STOP  ~
00:00:57.448 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:57.511 ->  ERROR OCCUR  ~
00:00:57.575 ->  BREAK STOP  ~
00:00:57.639 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:57.703 ->  ERROR OCCUR  ~
00:00:57.766 ->  BREAK STOP  ~
00:00:57.829 ->  ERROR OCCUR  ~
00:00:57.892 ->  BREAK STOP  ~
00:00:57.957 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:58.021 ->  ERROR OCCUR  ~
00:00:58.084 ->  BREAK STOP  ~
00:00:58.148 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:58.215 ->  ERROR OCCUR  ~
00:00:58.277 ->  BREAK STOP  ~
00:00:58.341 ->  ERROR OCCUR  ~
00:00:58.404 ->  BREAK STOP  ~
00:00:58.469 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:58.532 ->  ERROR OCCUR  ~
00:00:58.595 ->  BREAK STOP  ~
00:00:58.660 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:58.724 ->  ERROR OCCUR  ~
00:00:58.786 ->  BREAK STOP  ~
00:00:58.852 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:58.915 ->  ERROR OCCUR  ~
00:00:58.978 ->  BREAK STOP  ~
00:00:59.045 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:59.110 ->  ERROR OCCUR  ~
00:00:59.172 ->  BREAK STOP  ~
00:00:59.236 ->  ERROR OCCUR  ~
00:00:59.298 ->  BREAK STOP  ~
00:00:59.364 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:59.427 ->  ERROR OCCUR  ~
00:00:59.490 ->  BREAK STOP  ~
00:00:59.553 ->  ERROR OCCUR  ~
00:00:59.616 ->  BREAK STOP  ~
00:00:59.681 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:59.745 ->  ERROR OCCUR  ~
00:00:59.807 ->  BREAK STOP  ~
00:00:59.875 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:59.938 ->  ERROR OCCUR  ~
00:01:00.001 ->  BREAK STOP  ~
00:01:00.066 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:00.130 ->  ERROR OCCUR  ~
00:01:00.192 ->  BREAK STOP  ~
00:01:00.256 ->  ERROR OCCUR  ~
00:01:00.319 ->  BREAK STOP  ~
00:01:00.384 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:00.447 ->  ERROR OCCUR  ~
00:01:00.511 ->  BREAK STOP  ~
00:01:00.573 ->  ERROR OCCUR  ~
00:01:00.637 ->  BREAK STOP  ~
00:01:00.704 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:00.768 ->  ERROR OCCUR  ~
00:01:00.830 ->  BREAK STOP  ~
00:01:00.896 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:00.959 ->  ERROR OCCUR  ~
00:01:01.022 ->  BREAK STOP  ~
00:01:01.087 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:01.151 ->  ERROR OCCUR  ~
00:01:01.213 ->  BREAK STOP  ~
00:01:01.277 ->  ERROR OCCUR  ~
00:01:01.340 ->  BREAK STOP  ~
00:01:01.405 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:01.471 ->  ERROR OCCUR  ~
00:01:01.534 ->  BREAK STOP  ~
00:01:01.597 ->  ERROR OCCUR  ~
00:01:01.660 ->  BREAK STOP  ~
00:01:01.723 ->  ERROR OCCUR  ~
00:01:01.787 ->  BREAK STOP  ~
00:01:01.851 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:01.915 ->  ERROR OCCUR  ~
00:01:01.977 ->  BREAK STOP  ~
00:01:02.043 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:02.106 ->  ERROR OCCUR  ~
00:01:02.169 ->  BREAK STOP  ~
00:01:02.234 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:02.300 ->  ERROR OCCUR  ~
00:01:02.362 ->  BREAK STOP  ~
00:01:02.428 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:02.491 ->  ERROR OCCUR  ~
00:01:02.554 ->  BREAK STOP  ~
00:01:02.617 ->  ERROR OCCUR  ~
00:01:02.680 ->  BREAK STOP  ~
00:01:02.745 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:02.809 ->  ERROR OCCUR  ~
00:01:02.871 ->  BREAK STOP  ~
00:01:02.935 ->  ERROR OCCUR  ~
00:01:02.997 ->  BREAK STOP  ~
00:01:03.063 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:03.128 ->  ERROR OCCUR  ~
00:01:03.192 ->  BREAK STOP  ~
00:01:03.256 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:03.320 ->  ERROR OCCUR  ~
00:01:03.383 ->  BREAK STOP  ~
00:01:03.449 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:03.512 ->  ERROR OCCUR  ~
00:01:03.575 ->  BREAK STOP  ~
00:01:03.638 ->  ERROR OCCUR  ~
00:01:03.700 ->  BREAK STOP  ~
00:01:03.766 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:03.830 ->  ERROR OCCUR  ~
00:01:03.893 ->  BREAK STOP  ~
00:01:03.959 ->  ERROR OCCUR  ~
00:01:04.022 ->  BREAK STOP  ~
00:01:04.086 ->  ERROR OCCUR  ~
00:01:04.148 ->  BREAK STOP  ~
00:01:04.229 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:04.293 ->  ERROR OCCUR  ~
00:01:04.356 ->  BREAK STOP  ~
00:01:04.421 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:04.485 ->  ERROR OCCUR  ~
00:01:04.547 ->  BREAK STOP  ~
00:01:04.611 ->  ERROR OCCUR  ~
00:01:04.673 ->  BREAK STOP  ~
00:01:04.739 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:04.805 ->  ERROR OCCUR  ~
00:01:04.868 ->  BREAK STOP  ~
00:01:04.933 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:04.997 ->  ERROR OCCUR  ~
00:01:05.059 ->  BREAK STOP  ~
00:01:05.123 ->  ERROR OCCUR  ~
00:01:05.186 ->  BREAK STOP  ~
00:01:05.250 ->  ERROR OCCUR  ~
00:01:05.312 ->  BREAK STOP  ~
00:01:05.378 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.441 ->  ERROR OCCUR  ~
00:01:05.504 ->  BREAK STOP  ~
00:01:05.569 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.635 ->  ERROR OCCUR  ~
00:01:05.698 ->  BREAK STOP  ~
00:01:05.763 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.826 ->  ERROR OCCUR  ~
00:01:05.890 ->  BREAK STOP  ~
00:01:05.954 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.019 ->  ERROR OCCUR  ~
00:01:06.081 ->  BREAK STOP  ~
00:01:06.147 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.210 ->  ERROR OCCUR  ~
00:01:06.273 ->  BREAK STOP  ~
00:01:06.336 ->  ERROR OCCUR  ~
00:01:06.400 ->  BREAK STOP  ~
00:01:06.465 ->  ERROR OCCUR  ~
00:01:06.528 ->  BREAK STOP  ~
00:01:06.593 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.657 ->  ERROR OCCUR  ~
00:01:06.720 ->  BREAK STOP  ~
00:01:06.784 ->  ERROR OCCUR  ~
00:01:06.846 ->  BREAK STOP  ~
00:01:06.912 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.975 ->  ERROR OCCUR  ~
00:01:07.038 ->  BREAK STOP  ~
00:01:07.103 ->  (106,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:07.167 ->  ERROR OCCUR  ~
00:01:07.229 ->  BREAK STOP  ~
00:01:07.297 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:07.361 ->  ERROR OCCUR  ~
00:01:07.424 ->  BREAK STOP  ~
00:01:07.489 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:07.553 ->  ERROR OCCUR  ~
00:01:07.615 ->  BREAK STOP  ~
00:01:07.679 ->  ERROR OCCUR  ~
