00:00:00.239 ->  SD OK~
00:00:00.315 ->  BREAK STOP~
00:00:00.568 ->  Controller Err~
00:00:00.825 ->  START~
00:00:00.150 ->  BREAK STOP  ~
00:00:00.202 ->  ERROR OCCUR  ~
00:00:00.253 ->  BREAK STOP  ~
00:00:00.306 ->  ERROR OCCUR  ~
00:00:00.358 ->  BREAK STOP  ~
00:00:00.412 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.464 ->  ERROR OCCUR  ~
00:00:00.517 ->  BREAK STOP  ~
00:00:00.571 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.623 ->  ERROR OCCUR  ~
00:00:00.675 ->  BREAK STOP  ~
00:00:00.730 ->  ERROR OCCUR  ~
00:00:00.782 ->  BREAK STOP  ~
00:00:00.835 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.888 ->  ERROR OCCUR  ~
00:00:00.941 ->  BREAK STOP  ~
00:00:00.994 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.582 ->  ERROR OCCUR  ~
00:01:05.634 ->  BREAK STOP  ~
00:01:05.688 ->  ERROR OCCUR  ~
00:01:05.740 ->  BREAK STOP  ~
00:01:05.794 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.846 ->  ERROR OCCUR  ~
00:01:05.898 ->  BREAK STOP  ~
00:01:05.956 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.009 ->  ERROR OCCUR  ~
00:01:06.061 ->  BREAK STOP  ~
00:01:06.113 ->  ERROR OCCUR  ~
00:01:06.166 ->  BREAK STOP  ~
00:01:06.220 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.273 ->  ERROR OCCUR  ~
00:01:06.325 ->  BREAK STOP  ~
00:01:06.380 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.433 ->  ERROR OCCUR  ~
00:01:06.485 ->  BREAK STOP  ~
00:01:05.538 ->  ERROR OCCUR  ~
00:01:05.591 ->  BREAK STOP  ~
00:01:05.646 ->  ERROR OCCUR  ~
00:01:05.698 ->  BREAK STOP  ~
00:01:05.752 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.806 ->  ERROR OCCUR  ~
00:01:05.858 ->  BREAK STOP  ~
00:01:05.912 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.964 ->  ERROR OCCUR  ~
00:01:06.017 ->  BREAK STOP  ~
00:01:06.070 ->  ERROR OCCUR  ~
00:01:06.122 ->  BREAK STOP  ~
00:01:06.176 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.230 ->  ERROR OCCUR  ~
00:01:06.282 ->  BREAK STOP  ~
00:01:06.339 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.391 ->  ERROR OCCUR  ~
00:01:06.445 ->  BREAK STOP  ~
00:01:06.497 ->  ERROR OCCUR  ~
00:01:05.549 ->  BREAK STOP  ~
00:01:05.603 ->  (110,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.657 ->  ERROR OCCUR  ~
00:01:05.709 ->  BREAK STOP  ~
00:01:05.763 ->  (111,110,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.816 ->  ERROR OCCUR  ~
00:01:05.868 ->  BREAK STOP  ~
00:01:05.923 ->  (112,111,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.978 ->  ERROR OCCUR  ~
00:01:06.030 ->  BREAK STOP  ~
00:01:06.083 ->  ERROR OCCUR  ~
00:01:06.135 ->  BREAK STOP  ~
00:01:06.190 ->  (110,112,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.242 ->  ERROR OCCUR  ~
00:01:06.295 ->  BREAK STOP  ~
00:01:06.348 ->  ERROR OCCUR  ~
00:01:06.400 ->  BREAK STOP  ~
00:01:06.454 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.508 ->  ERROR OCCUR  ~
00:01:05.560 ->  BREAK STOP  ~
00:01:05.614 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.669 ->  ERROR OCCUR  ~
00:01:05.722 ->  BREAK STOP  ~
00:01:05.775 ->  ERROR OCCUR  ~
00:01:05.827 ->  BREAK STOP  ~
00:01:05.881 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.935 ->  ERROR OCCUR  ~
00:01:05.987 ->  BREAK STOP  ~
00:01:06.039 ->  ERROR OCCUR  ~
00:01:06.091 ->  BREAK STOP  ~
00:01:06.145 ->  ERROR OCCUR  ~
00:01:06.197 ->  BREAK STOP  ~
00:01:06.249 ->  ERROR OCCUR  ~
00:01:06.301 ->  BREAK STOP  ~
00:01:06.355 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.412 ->  ERROR OCCUR  ~
00:01:06.464 ->  BREAK STOP  ~
00:01:06.518 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.572 ->  ERROR OCCUR  ~
00:01:05.624 ->  BREAK STOP  ~
00:01:05.676 ->  ERROR OCCUR  ~
00:01:05.728 ->  BREAK STOP  ~
00:01:05.781 ->  ERROR OCCUR  ~
00:01:05.834 ->  BREAK STOP  ~
00:01:05.886 ->  ERROR OCCUR  ~
00:01:05.938 ->  BREAK STOP  ~
00:01:05.992 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.046 ->  ERROR OCCUR  ~
00:01:06.098 ->  BREAK STOP  ~
00:01:06.155 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.207 ->  ERROR OCCUR  ~
00:01:06.260 ->  BREAK STOP  ~
00:01:06.313 ->  ERROR OCCUR  ~
00:01:06.365 ->  BREAK STOP  ~
00:01:06.419 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.472 ->  ERROR OCCUR  ~
00:01:06.524 ->  BREAK STOP  ~
00:01:05.578 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.631 ->  ERROR OCCUR  ~
00:01:05.684 ->  BREAK STOP  ~
00:01:05.736 ->  ERROR OCCUR  ~
00:01:05.788 ->  BREAK STOP  ~
00:01:05.843 ->  ERROR OCCUR  ~
00:01:05.896 ->  BREAK STOP  ~
00:01:05.948 ->  ERROR OCCUR  ~
00:01:06.00 ->  BREAK STOP  ~
00:01:06.054 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.108 ->  ERROR OCCUR  ~
00:01:06.159 ->  BREAK STOP  ~
00:01:06.213 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.266 ->  ERROR OCCUR  ~
00:01:06.318 ->  BREAK STOP  ~
00:01:06.371 ->  ERROR OCCUR  ~
00:01:06.423 ->  BREAK STOP  ~
00:01:06.477 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.532 ->  ERROR OCCUR  ~
00:01:05.585 ->  BREAK STOP  ~
00:01:05.640 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.692 ->  ERROR OCCUR  ~
00:01:05.745 ->  BREAK STOP  ~
00:01:05.798 ->  ERROR OCCUR  ~
00:01:05.850 ->  BREAK STOP  ~
00:01:05.904 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.957 ->  ERROR OCCUR  ~
00:01:06.010 ->  BREAK STOP  ~
00:01:06.064 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.116 ->  ERROR OCCUR  ~
00:01:06.168 ->  BREAK STOP  ~
00:01:06.225 ->  ERROR OCCUR  ~
00:01:06.277 ->  BREAK STOP  ~
00:01:06.331 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.383 ->  ERROR OCCUR  ~
00:01:06.436 ->  BREAK STOP  ~
00:01:06.489 ->  ERROR OCCUR  ~
00:01:05.541 ->  BREAK STOP  ~
00:01:05.593 ->  ERROR OCCUR  ~
00:01:05.646 ->  BREAK STOP  ~
00:01:05.699 ->  ERROR OCCUR  ~
00:01:05.751 ->  BREAK STOP  ~
00:01:05.805 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.859 ->  ERROR OCCUR  ~
00:01:05.911 ->  BREAK STOP  ~
00:01:05.967 ->  (111,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.020 ->  ERROR OCCUR  ~
00:01:06.073 ->  BREAK STOP  ~
00:01:06.126 ->  ERROR OCCUR  ~
00:01:06.178 ->  BREAK STOP  ~
00:01:06.232 ->  (110,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.286 ->  ERROR OCCUR  ~
00:01:06.338 ->  BREAK STOP  ~
00:01:06.392 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.444 ->  ERROR OCCUR  ~
00:01:06.497 ->  BREAK STOP  ~
00:01:05.550 ->  ERROR OCCUR  ~
00:01:05.602 ->  BREAK STOP  ~
00:01:05.659 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.712 ->  ERROR OCCUR  ~
00:01:05.764 ->  BREAK STOP  ~
00:01:05.817 ->  ERROR OCCUR  ~
00:01:05.869 ->  BREAK STOP  ~
00:01:05.923 ->  ERROR OCCUR  ~
00:01:05.974 ->  BREAK STOP  ~
00:01:06.027 ->  ERROR OCCUR  ~
00:01:06.079 ->  BREAK STOP  ~
00:01:06.132 ->  ERROR OCCUR  ~
00:01:06.185 ->  BREAK STOP  ~
00:01:06.239 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.292 ->  ERROR OCCUR  ~
00:01:06.344 ->  BREAK STOP  ~
00:01:06.402 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.454 ->  ERROR OCCUR  ~
00:01:06.506 ->  BREAK STOP  ~
00:01:05.559 ->  ERROR OCCUR  ~
00:01:05.612 ->  BREAK STOP  ~
00:01:05.666 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.718 ->  ERROR OCCUR  ~
00:01:05.770 ->  BREAK STOP  ~
00:01:05.825 ->  (111,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.878 ->  ERROR OCCUR  ~
00:01:05.930 ->  BREAK STOP  ~
00:01:05.985 ->  (112,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.041 ->  ERROR OCCUR  ~
00:01:06.093 ->  BREAK STOP  ~
00:01:06.147 ->  (110,112,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.216 ->  ERROR OCCUR  ~
00:01:06.268 ->  BREAK STOP  ~
00:01:06.322 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.376 ->  ERROR OCCUR  ~
00:01:06.428 ->  BREAK STOP  ~
00:01:06.480 ->  ERROR OCCUR  ~
00:01:06.532 ->  BREAK STOP  ~
00:01:05.585 ->  ERROR OCCUR  ~
00:01:05.638 ->  BREAK STOP  ~
00:01:05.692 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.747 ->  ERROR OCCUR  ~
00:01:05.800 ->  BREAK STOP  ~
00:01:05.852 ->  ERROR OCCUR  ~
00:01:05.904 ->  BREAK STOP  ~
00:01:05.957 ->  ERROR OCCUR  ~
00:01:06.009 ->  BREAK STOP  ~
00:01:06.064 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.116 ->  ERROR OCCUR  ~
00:01:06.168 ->  BREAK STOP  ~
00:01:06.222 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.276 ->  ERROR OCCUR  ~
00:01:06.328 ->  BREAK STOP  ~
00:01:06.380 ->  ERROR OCCUR  ~
00:01:06.432 ->  BREAK STOP  ~
00:01:06.489 ->  (110,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.542 ->  ERROR OCCUR  ~
00:01:05.594 ->  BREAK STOP  ~
00:01:05.646 ->  ERROR OCCUR  ~
00:01:05.699 ->  BREAK STOP  ~
00:01:05.753 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.806 ->  ERROR OCCUR  ~
00:01:05.857 ->  BREAK STOP  ~
00:01:05.911 ->  ERROR OCCUR  ~
00:01:05.963 ->  BREAK STOP  ~
00:01:06.017 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.069 ->  ERROR OCCUR  ~
00:01:06.121 ->  BREAK STOP  ~
00:01:06.177 ->  ERROR OCCUR  ~
00:01:06.229 ->  BREAK STOP  ~
00:01:06.282 ->  ERROR OCCUR  ~
00:01:06.334 ->  BREAK STOP  ~
00:01:06.387 ->  ERROR OCCUR  ~
00:01:06.439 ->  BREAK STOP  ~
00:01:06.492 ->  ERROR OCCUR  ~
00:01:05.544 ->  BREAK STOP  ~
00:01:05.599 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.652 ->  ERROR OCCUR  ~
00:01:05.704 ->  BREAK STOP  ~
00:01:05.758 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.812 ->  ERROR OCCUR  ~
00:01:05.864 ->  BREAK STOP  ~
00:01:05.919 ->  ERROR OCCUR  ~
00:01:05.971 ->  BREAK STOP  ~
00:01:06.025 ->  ERROR OCCUR  ~
00:01:06.076 ->  BREAK STOP  ~
00:01:06.131 ->  (110,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.183 ->  ERROR OCCUR  ~
00:01:06.236 ->  BREAK STOP  ~
00:01:06.290 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.343 ->  ERROR OCCUR  ~
00:01:06.395 ->  BREAK STOP  ~
00:01:06.449 ->  ERROR OCCUR  ~
00:01:06.501 ->  BREAK STOP  ~
00:01:05.555 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.610 ->  ERROR OCCUR  ~
00:01:05.663 ->  BREAK STOP  ~
00:01:05.716 ->  ERROR OCCUR  ~
00:01:05.768 ->  BREAK STOP  ~
00:01:05.820 ->  ERROR OCCUR  ~
00:01:05.873 ->  BREAK STOP  ~
00:01:05.928 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.980 ->  ERROR OCCUR  ~
00:01:06.032 ->  BREAK STOP  ~
00:01:06.087 ->  (111,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.140 ->  ERROR OCCUR  ~
00:01:06.192 ->  BREAK STOP  ~
00:01:06.246 ->  (112,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.302 ->  ERROR OCCUR  ~
00:01:06.354 ->  BREAK STOP  ~
00:01:06.408 ->  (110,112,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.461 ->  ERROR OCCUR  ~
00:01:06.514 ->  BREAK STOP  ~
00:01:05.567 ->  ERROR OCCUR  ~
00:01:05.619 ->  BREAK STOP  ~
00:01:05.673 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.727 ->  ERROR OCCUR  ~
00:01:05.779 ->  BREAK STOP  ~
00:01:05.831 ->  ERROR OCCUR  ~
00:01:05.883 ->  BREAK STOP  ~
00:01:05.937 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.994 ->  ERROR OCCUR  ~
00:01:06.046 ->  BREAK STOP  ~
00:01:06.098 ->  ERROR OCCUR  ~
00:01:06.150 ->  BREAK STOP  ~
00:01:06.204 ->  ERROR OCCUR  ~
00:01:06.256 ->  BREAK STOP  ~
00:01:06.308 ->  ERROR OCCUR  ~
00:01:06.360 ->  BREAK STOP  ~
00:01:06.414 ->  ERROR OCCUR  ~
00:01:06.466 ->  BREAK STOP  ~
00:01:06.520 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.573 ->  ERROR OCCUR  ~
00:01:05.626 ->  BREAK STOP  ~
00:01:05.680 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.735 ->  ERROR OCCUR  ~
00:01:05.787 ->  BREAK STOP  ~
00:01:05.841 ->  ERROR OCCUR  ~
00:01:05.893 ->  BREAK STOP  ~
00:01:05.947 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.00 ->  ERROR OCCUR  ~
00:01:06.053 ->  BREAK STOP  ~
00:01:06.107 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.159 ->  ERROR OCCUR  ~
00:01:06.211 ->  BREAK STOP  ~
00:01:06.265 ->  ERROR OCCUR  ~
00:01:06.317 ->  BREAK STOP  ~
00:01:06.371 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.426 ->  ERROR OCCUR  ~
00:01:06.479 ->  BREAK STOP  ~
00:01:06.533 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.586 ->  ERROR OCCUR  ~
00:01:05.638 ->  BREAK STOP  ~
00:01:05.691 ->  ERROR OCCUR  ~
00:01:05.743 ->  BREAK STOP  ~
00:01:05.797 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.850 ->  ERROR OCCUR  ~
00:01:05.903 ->  BREAK STOP  ~
00:01:05.955 ->  ERROR OCCUR  ~
00:01:06.007 ->  BREAK STOP  ~
00:01:06.059 ->  ERROR OCCUR  ~
00:01:06.124 ->  BREAK STOP  ~
00:01:06.178 ->  ERROR OCCUR  ~
00:01:06.232 ->  BREAK STOP  ~
00:01:06.290 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.344 ->  ERROR OCCUR  ~
00:01:06.398 ->  BREAK STOP  ~
00:01:06.456 ->  (110,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.510 ->  ERROR OCCUR  ~
00:01:05.564 ->  BREAK STOP  ~
00:01:05.620 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.676 ->  ERROR OCCUR  ~
00:01:05.730 ->  BREAK STOP  ~
00:01:05.784 ->  ERROR OCCUR  ~
00:01:05.846 ->  BREAK STOP  ~
00:01:05.903 ->  (110,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.959 ->  ERROR OCCUR  ~
00:01:06.014 ->  BREAK STOP  ~
00:01:06.071 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.126 ->  ERROR OCCUR  ~
00:01:06.182 ->  BREAK STOP  ~
00:01:06.238 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.294 ->  ERROR OCCUR  ~
00:01:06.348 ->  BREAK STOP  ~
00:01:06.406 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.461 ->  ERROR OCCUR  ~
00:01:06.518 ->  BREAK STOP  ~
00:01:05.575 ->  ERROR OCCUR  ~
00:01:05.629 ->  BREAK STOP  ~
00:01:05.684 ->  ERROR OCCUR  ~
00:01:05.739 ->  BREAK STOP  ~
00:01:05.796 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.852 ->  ERROR OCCUR  ~
00:01:05.907 ->  BREAK STOP  ~
00:01:05.964 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.019 ->  ERROR OCCUR  ~
00:01:06.073 ->  BREAK STOP  ~
00:01:06.131 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.187 ->  ERROR OCCUR  ~
00:01:06.244 ->  BREAK STOP  ~
00:01:06.300 ->  ERROR OCCUR  ~
00:01:06.354 ->  BREAK STOP  ~
00:01:06.411 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.467 ->  ERROR OCCUR  ~
00:01:06.522 ->  BREAK STOP  ~
00:01:05.579 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.635 ->  ERROR OCCUR  ~
00:01:05.689 ->  BREAK STOP  ~
00:01:05.746 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.801 ->  ERROR OCCUR  ~
00:01:05.857 ->  BREAK STOP  ~
00:01:05.912 ->  ERROR OCCUR  ~
00:01:05.969 ->  BREAK STOP  ~
00:01:06.025 ->  ERROR OCCUR  ~
00:01:06.080 ->  BREAK STOP  ~
00:01:06.136 ->  (110,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.193 ->  ERROR OCCUR  ~
00:01:06.247 ->  BREAK STOP  ~
00:01:06.302 ->  ERROR OCCUR  ~
00:01:06.358 ->  BREAK STOP  ~
00:01:06.415 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.470 ->  ERROR OCCUR  ~
00:01:06.524 ->  BREAK STOP  ~
00:01:05.580 ->  ERROR OCCUR  ~
00:01:05.635 ->  BREAK STOP  ~
00:01:05.692 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.751 ->  ERROR OCCUR  ~
00:01:05.805 ->  BREAK STOP  ~
00:01:05.862 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.918 ->  ERROR OCCUR  ~
00:01:05.973 ->  BREAK STOP  ~
00:01:06.030 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.086 ->  ERROR OCCUR  ~
00:01:06.140 ->  BREAK STOP  ~
00:01:06.197 ->  (110,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.252 ->  ERROR OCCUR  ~
00:01:06.308 ->  BREAK STOP  ~
00:01:06.363 ->  ERROR OCCUR  ~
00:01:06.420 ->  BREAK STOP  ~
00:01:06.478 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.533 ->  ERROR OCCUR  ~
00:01:05.588 ->  BREAK STOP  ~
00:01:05.644 ->  ERROR OCCUR  ~
00:01:05.698 ->  BREAK STOP  ~
00:01:05.755 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.811 ->  ERROR OCCUR  ~
00:01:05.866 ->  BREAK STOP  ~
00:01:05.923 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.979 ->  ERROR OCCUR  ~
00:01:06.033 ->  BREAK STOP  ~
00:01:06.090 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.148 ->  ERROR OCCUR  ~
00:01:06.203 ->  BREAK STOP  ~
00:01:06.260 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.315 ->  ERROR OCCUR  ~
00:01:06.370 ->  BREAK STOP  ~
00:01:06.426 ->  ERROR OCCUR  ~
00:01:06.480 ->  BREAK STOP  ~
00:01:05.538 ->  (110,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.592 ->  ERROR OCCUR  ~
00:01:05.647 ->  BREAK STOP  ~
00:01:05.702 ->  ERROR OCCUR  ~
00:01:05.757 ->  BREAK STOP  ~
00:01:05.814 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.871 ->  ERROR OCCUR  ~
00:01:05.927 ->  BREAK STOP  ~
00:01:05.982 ->  ERROR OCCUR  ~
00:01:06.036 ->  BREAK STOP  ~
00:01:06.094 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.149 ->  ERROR OCCUR  ~
00:01:06.204 ->  BREAK STOP  ~
00:01:06.261 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.328 ->  ERROR OCCUR  ~
00:01:06.383 ->  BREAK STOP  ~
00:01:06.438 ->  ERROR OCCUR  ~
00:01:06.493 ->  BREAK STOP  ~
00:01:05.550 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.608 ->  ERROR OCCUR  ~
00:01:05.663 ->  BREAK STOP  ~
00:01:05.720 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.776 ->  ERROR OCCUR  ~
00:01:05.830 ->  BREAK STOP  ~
00:01:05.885 ->  ERROR OCCUR  ~
00:01:05.940 ->  BREAK STOP  ~
00:01:05.996 ->  ERROR OCCUR  ~
00:01:06.050 ->  BREAK STOP  ~
00:01:06.107 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.163 ->  ERROR OCCUR  ~
00:01:06.218 ->  BREAK STOP  ~
00:01:06.275 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.333 ->  ERROR OCCUR  ~
00:01:06.388 ->  BREAK STOP  ~
00:01:06.443 ->  ERROR OCCUR  ~
00:01:06.499 ->  BREAK STOP  ~
00:01:05.555 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.611 ->  ERROR OCCUR  ~
00:01:05.665 ->  BREAK STOP  ~
00:01:05.723 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.778 ->  ERROR OCCUR  ~
00:01:05.833 ->  BREAK STOP  ~
00:01:05.891 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.946 ->  ERROR OCCUR  ~
00:01:06.003 ->  BREAK STOP  ~
00:01:06.060 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.116 ->  ERROR OCCUR  ~
00:01:06.170 ->  BREAK STOP  ~
00:01:06.228 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.283 ->  ERROR OCCUR  ~
00:01:06.338 ->  BREAK STOP  ~
00:01:06.396 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.451 ->  ERROR OCCUR  ~
00:01:06.505 ->  BREAK STOP  ~
00:01:05.560 ->  ERROR OCCUR  ~
00:01:05.616 ->  BREAK STOP  ~
00:01:05.673 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.731 ->  ERROR OCCUR  ~
00:01:05.786 ->  BREAK STOP  ~
00:01:05.843 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:05.898 ->  ERROR OCCUR  ~
00:01:05.954 ->  BREAK STOP  ~
00:01:06.009 ->  ERROR OCCUR  ~
00:01:06.064 ->  BREAK STOP  ~
00:01:06.122 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.177 ->  ERROR OCCUR  ~
00:01:06.231 ->  BREAK STOP  ~
00:01:06.286 ->  ERROR OCCUR  ~
00:01:06.342 ->  BREAK STOP  ~
00:01:06.399 ->  (110,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:06.456 ->  ERROR OCCUR  ~
00:01:06.512 ->  BREAK STOP  ~
00:01:05.567 ->  ERROR OCCUR  ~
00:01:05.622 ->  BREAK STOP  ~
00:01:05.679 ->  (111,110,94,94,0.00,100,0)	BREAK STOPPED ~
00:01:05.734 ->  ERROR OCCUR  ~
00:01:05.789 ->  BREAK STOP  ~
00:01:05.845 ->  ERROR OCCUR  ~
00:01:05.900 ->  BREAK STOP  ~
00:01:05.956 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.012 ->  ERROR OCCUR  ~
00:01:06.067 ->  BREAK STOP  ~
00:01:06.122 ->  ERROR OCCUR  ~
00:01:06.179 ->  BREAK STOP  ~
00:01:06.237 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:01:06.292 ->  ERROR OCCUR  ~
00:01:06.347 ->  BREAK STOP  ~
